Id,Label,Type
0,granatbaum,Pflanze-Lemma
1,knäuel,Pflanze-Lemma
2,parasol,Pflanze-Lemma
3,mehlwurm,Pflanze-Lemma
4,reis,Pflanze-Lemma
5,mandarin,Pflanze-Lemma
6,teeblätter,Pflanze-Lemma
7,rosette,Pflanze-Lemma
8,erlenbusch,Pflanze-Lemma
9,garnknäuel,Pflanze-Lemma
10,korbe,Pflanze-Lemma
11,lilie,Pflanze-Lemma
12,baumstämme,Pflanze-Lemma
13,brosamen,Pflanze-Lemma
14,baumkrone,Pflanze-Lemma
15,pflug,Pflanze-Lemma
16,rosenessenz,Pflanze-Lemma
17,baumgang,Pflanze-Lemma
18,gärtner,Pflanze-Lemma
19,kräuter,Pflanze-Lemma
20,sichel,Pflanze-Lemma
21,buch,Pflanze-Lemma
22,heuschuppe,Pflanze-Lemma
23,parkbaum,Pflanze-Lemma
24,oleanderbaum,Pflanze-Lemma
25,baumallee,Pflanze-Lemma
26,baumstümpf,Pflanze-Lemma
27,geigenstrich,Pflanze-Lemma
28,flora,Pflanze-Lemma
29,stroh,Pflanze-Lemma
30,litanei,Pflanze-Lemma
31,paravent,Pflanze-Lemma
32,birkenrut,Pflanze-Lemma
33,baumkron,Pflanze-Lemma
34,laurett,Pflanze-Lemma
35,drange,Pflanze-Lemma
36,buschenlaube,Pflanze-Lemma
37,kameel,Pflanze-Lemma
38,zorn,Pflanze-Lemma
39,weidenkorb,Pflanze-Lemma
40,kartoffel,Pflanze-Lemma
41,weidengebüsch,Pflanze-Lemma
42,muschel,Pflanze-Lemma
43,fliederbaum,Pflanze-Lemma
44,amazonen,Pflanze-Lemma
45,blühdorn,Pflanze-Lemma
46,been,Pflanze-Lemma
47,spirwes,Pflanze-Lemma
48,lorbeerbäum,Pflanze-Lemma
49,lenore,Pflanze-Lemma
50,büschel,Pflanze-Lemma
51,erdäpfel,Pflanze-Lemma
52,rosenkränze,Pflanze-Lemma
53,hagebuttenkränzchen,Pflanze-Lemma
54,gestatt,Pflanze-Lemma
55,knoll,Pflanze-Lemma
56,salome,Pflanze-Lemma
57,venusstatue,Pflanze-Lemma
58,tulpenstrauß,Pflanze-Lemma
59,hafi,Pflanze-Lemma
60,rosenkranzes,Pflanze-Lemma
61,perside,Pflanze-Lemma
62,blumengewinde,Pflanze-Lemma
63,palmenzweig,Pflanze-Lemma
64,blümlein,Pflanze-Lemma
65,gänsefed,Pflanze-Lemma
66,obstbäume,Pflanze-Lemma
67,ambivar,Pflanze-Lemma
68,trieb,Pflanze-Lemma
69,stämmen,Pflanze-Lemma
70,sternblume,Pflanze-Lemma
71,rüben,Pflanze-Lemma
72,smyrnateppich,Pflanze-Lemma
73,mangold,Pflanze-Lemma
74,äolsharfe,Pflanze-Lemma
75,sträuchern,Pflanze-Lemma
76,krautes,Pflanze-Lemma
77,kirschholz,Pflanze-Lemma
78,krauthäupel,Pflanze-Lemma
79,baumgut,Pflanze-Lemma
80,gestrüpp,Pflanze-Lemma
81,mandane,Pflanze-Lemma
82,rettich,Pflanze-Lemma
83,schilf,Pflanze-Lemma
84,blumentöpfe,Pflanze-Lemma
85,blumenvase,Pflanze-Lemma
86,weißbuchengebüsch,Pflanze-Lemma
87,staude,Pflanze-Lemma
88,schenk,Pflanze-Lemma
89,araukarium,Pflanze-Lemma
90,astarte,Pflanze-Lemma
91,iris,Pflanze-Lemma
92,kastilier,Pflanze-Lemma
93,prunkgefäße,Pflanze-Lemma
94,blumentopf,Pflanze-Lemma
95,staudengewächse,Pflanze-Lemma
96,reinette-apfel,Pflanze-Lemma
97,schlinggewächsen,Pflanze-Lemma
98,blumenpracht,Pflanze-Lemma
99,weihnachtsbaum,Pflanze-Lemma
100,fliederbusch,Pflanze-Lemma
101,föhr,Pflanze-Lemma
102,nüss,Pflanze-Lemma
103,rosenstöcke,Pflanze-Lemma
104,georgi,Pflanze-Lemma
105,laubwänder,Pflanze-Lemma
106,blüthenzweige,Pflanze-Lemma
107,buchen,Pflanze-Lemma
108,margiana,Pflanze-Lemma
109,weide,Pflanze-Lemma
110,getreide,Pflanze-Lemma
111,obstkörben,Pflanze-Lemma
112,birkenzweig,Pflanze-Lemma
113,blätterspiel,Pflanze-Lemma
114,zelinde,Pflanze-Lemma
115,palmbaum,Pflanze-Lemma
116,laubwerk,Pflanze-Lemma
117,zweyt,Pflanze-Lemma
118,kern,Pflanze-Lemma
119,maur,Pflanze-Lemma
120,lorbeerkränze,Pflanze-Lemma
121,krapfen,Pflanze-Lemma
122,furie,Pflanze-Lemma
123,krokus,Pflanze-Lemma
124,veilchen,Pflanze-Lemma
125,baumwuch,Pflanze-Lemma
126,bethe,Pflanze-Lemma
127,hopsa,Pflanze-Lemma
128,rosenstrauche,Pflanze-Lemma
129,erdbeer,Pflanze-Lemma
130,blütenstrauß,Pflanze-Lemma
131,leine,Pflanze-Lemma
132,kokotte,Pflanze-Lemma
133,feigenbäumen,Pflanze-Lemma
134,blumentisches,Pflanze-Lemma
135,lindenbaum,Pflanze-Lemma
136,wendelborn,Pflanze-Lemma
137,zweigesang,Pflanze-Lemma
138,rose,Pflanze-Lemma
139,blumenstock,Pflanze-Lemma
140,astragalus,Pflanze-Lemma
141,rosenbouquet,Pflanze-Lemma
142,rat,Pflanze-Lemma
143,veilchenparfüm,Pflanze-Lemma
144,blumenvasen,Pflanze-Lemma
145,rosenkranz,Pflanze-Lemma
146,federsträuße,Pflanze-Lemma
147,weizen,Pflanze-Lemma
148,baumgruppe,Pflanze-Lemma
149,büsche,Pflanze-Lemma
150,sellerie,Pflanze-Lemma
151,feig,Pflanze-Lemma
152,bäume,Pflanze-Lemma
153,wurzel,Pflanze-Lemma
154,baumstumpf,Pflanze-Lemma
155,läut,Pflanze-Lemma
156,sumpf,Pflanze-Lemma
157,hollund,Pflanze-Lemma
158,crucifix,Pflanze-Lemma
159,kornblume,Pflanze-Lemma
160,gras,Pflanze-Lemma
161,kränz,Pflanze-Lemma
162,mandel,Pflanze-Lemma
163,platane,Pflanze-Lemma
164,psalter,Pflanze-Lemma
165,apfel,Pflanze-Lemma
166,laubengang,Pflanze-Lemma
167,rasenstreif,Pflanze-Lemma
168,glocke,Pflanze-Lemma
169,prügelholz,Pflanze-Lemma
170,laubenwand,Pflanze-Lemma
171,buxbaum,Pflanze-Lemma
172,weihnachtsbäumche,Pflanze-Lemma
173,spinat,Pflanze-Lemma
174,gebüschen,Pflanze-Lemma
175,betschemel,Pflanze-Lemma
176,bockshorn,Pflanze-Lemma
177,dorn,Pflanze-Lemma
178,blumengefäß,Pflanze-Lemma
179,buchsgesträuch,Pflanze-Lemma
180,palmbusche,Pflanze-Lemma
181,blütenzweig,Pflanze-Lemma
182,brie,Pflanze-Lemma
183,wein,Pflanze-Lemma
184,radiana,Pflanze-Lemma
185,strohwisch,Pflanze-Lemma
186,pflanzenornamentik,Pflanze-Lemma
187,rosengebüsch,Pflanze-Lemma
188,kiefer,Pflanze-Lemma
189,palmengewächse,Pflanze-Lemma
190,cypres,Pflanze-Lemma
191,nadel,Pflanze-Lemma
192,simplizius,Pflanze-Lemma
193,elstern,Pflanze-Lemma
194,beere,Pflanze-Lemma
195,korallenzweig,Pflanze-Lemma
196,baum,Pflanze-Lemma
197,louisdoren,Pflanze-Lemma
198,kirsche,Pflanze-Lemma
199,büst,Pflanze-Lemma
200,meuternd,Pflanze-Lemma
201,blumenkorbe,Pflanze-Lemma
202,bort,Pflanze-Lemma
203,laubgäng,Pflanze-Lemma
204,äste,Pflanze-Lemma
205,livree,Pflanze-Lemma
206,eichenkranz,Pflanze-Lemma
207,rosenstaude,Pflanze-Lemma
208,rosl,Pflanze-Lemma
209,vegetation,Pflanze-Lemma
210,pistol,Pflanze-Lemma
211,beeren,Pflanze-Lemma
212,verschwornen,Pflanze-Lemma
213,pilz,Pflanze-Lemma
214,blumengebüsche,Pflanze-Lemma
215,nelk,Pflanze-Lemma
216,baumgange,Pflanze-Lemma
217,tannenzweig,Pflanze-Lemma
218,strauche,Pflanze-Lemma
219,blumenstöck,Pflanze-Lemma
220,tannenbaum,Pflanze-Lemma
221,straus,Pflanze-Lemma
222,hirschgeweihen,Pflanze-Lemma
223,weinkelch,Pflanze-Lemma
224,hiob,Pflanze-Lemma
225,wildpret,Pflanze-Lemma
226,napolium,Pflanze-Lemma
227,lieschen,Pflanze-Lemma
228,pflaumen,Pflanze-Lemma
229,krabbe,Pflanze-Lemma
230,tannenstämm,Pflanze-Lemma
231,kranz,Pflanze-Lemma
232,granatenbaum,Pflanze-Lemma
233,gewächse,Pflanze-Lemma
234,hain,Pflanze-Lemma
235,ast,Pflanze-Lemma
236,lavendel,Pflanze-Lemma
237,baumes,Pflanze-Lemma
238,schwarzholz,Pflanze-Lemma
239,lilienkrone,Pflanze-Lemma
240,rosenstrauß,Pflanze-Lemma
241,halm,Pflanze-Lemma
242,fliehend,Pflanze-Lemma
243,erlen,Pflanze-Lemma
244,phaon,Pflanze-Lemma
245,coulisse,Pflanze-Lemma
246,busch,Pflanze-Lemma
247,wasserpflanz,Pflanze-Lemma
248,anemon,Pflanze-Lemma
249,federbusch,Pflanze-Lemma
250,balustrade,Pflanze-Lemma
251,baumgattunge,Pflanze-Lemma
252,gipfel,Pflanze-Lemma
253,narzisse,Pflanze-Lemma
254,weintrauben,Pflanze-Lemma
255,dornrose,Pflanze-Lemma
256,fittichen,Pflanze-Lemma
257,kipfel,Pflanze-Lemma
258,savage,Pflanze-Lemma
259,hortense,Pflanze-Lemma
260,wotan,Pflanze-Lemma
261,striese,Pflanze-Lemma
262,rosse,Pflanze-Lemma
263,äpfeln,Pflanze-Lemma
264,kelch,Pflanze-Lemma
265,greger,Pflanze-Lemma
266,knospe,Pflanze-Lemma
267,orang,Pflanze-Lemma
268,blumenblatt,Pflanze-Lemma
269,lorbeer,Pflanze-Lemma
270,holtvaagen,Pflanze-Lemma
271,waldbeeren,Pflanze-Lemma
272,amazone,Pflanze-Lemma
273,zweig,Pflanze-Lemma
274,flore,Pflanze-Lemma
275,eibe,Pflanze-Lemma
276,näpfel,Pflanze-Lemma
277,ahnfrau,Pflanze-Lemma
278,bancbanus,Pflanze-Lemma
279,fittig,Pflanze-Lemma
280,gesträuchen,Pflanze-Lemma
281,faustin,Pflanze-Lemma
282,birne,Pflanze-Lemma
283,nelke,Pflanze-Lemma
284,mangu,Pflanze-Lemma
285,lorbeerbaum,Pflanze-Lemma
286,moos,Pflanze-Lemma
287,laube,Pflanze-Lemma
288,blumenkörbe,Pflanze-Lemma
289,eichenholz,Pflanze-Lemma
290,ästchen,Pflanze-Lemma
291,rosen-bukett,Pflanze-Lemma
292,kraut,Pflanze-Lemma
293,baumwipfel,Pflanze-Lemma
294,blumenkränzen,Pflanze-Lemma
295,acazien,Pflanze-Lemma
296,totenblum,Pflanze-Lemma
297,mutter,Pflanze-Lemma
298,bäumche,Pflanze-Lemma
299,baumstamm,Pflanze-Lemma
300,rasensitz,Pflanze-Lemma
301,wurzelsepp,Pflanze-Lemma
302,palmzweig,Pflanze-Lemma
303,riesenlorbeerkränze,Pflanze-Lemma
304,chrysander,Pflanze-Lemma
305,maie,Pflanze-Lemma
306,orangerie,Pflanze-Lemma
307,isabellen,Pflanze-Lemma
308,blumenstöcke,Pflanze-Lemma
309,efeu,Pflanze-Lemma
310,rosenstock,Pflanze-Lemma
311,blumenbeete,Pflanze-Lemma
312,jesmin,Pflanze-Lemma
313,gewöhr,Pflanze-Lemma
314,fliederbüsche,Pflanze-Lemma
315,efeuund,Pflanze-Lemma
316,büste,Pflanze-Lemma
317,rosine,Pflanze-Lemma
318,genien,Pflanze-Lemma
319,meerrettich,Pflanze-Lemma
320,eulalien,Pflanze-Lemma
321,blumensträußchen,Pflanze-Lemma
322,moossitze,Pflanze-Lemma
323,koketterie,Pflanze-Lemma
324,eichholz,Pflanze-Lemma
325,hollunderstrauch,Pflanze-Lemma
326,pompadour,Pflanze-Lemma
327,kaffeebohn,Pflanze-Lemma
328,eichenkranze,Pflanze-Lemma
329,grasfleck,Pflanze-Lemma
330,rosensträuchern,Pflanze-Lemma
331,palm,Pflanze-Lemma
332,tulpe,Pflanze-Lemma
333,rebengelände,Pflanze-Lemma
334,gesträuch,Pflanze-Lemma
335,blumenkett,Pflanze-Lemma
336,blumengirlande,Pflanze-Lemma
337,haide,Pflanze-Lemma
338,myrte,Pflanze-Lemma
339,hecke,Pflanze-Lemma
340,sporne,Pflanze-Lemma
341,rundholz,Pflanze-Lemma
342,kreuzqueer,Pflanze-Lemma
343,blättert,Pflanze-Lemma
344,disticha,Pflanze-Lemma
345,blumensträuche,Pflanze-Lemma
346,zweiglein,Pflanze-Lemma
347,blattgewächse,Pflanze-Lemma
348,epheu,Pflanze-Lemma
349,lichtschweif,Pflanze-Lemma
350,papierblume,Pflanze-Lemma
351,blumenbank,Pflanze-Lemma
352,kürbisflasche,Pflanze-Lemma
353,gebüsche,Pflanze-Lemma
354,schlagbaum,Pflanze-Lemma
355,erbs,Pflanze-Lemma
356,beil,Pflanze-Lemma
357,sträuß,Pflanze-Lemma
358,artander,Pflanze-Lemma
359,birbant,Pflanze-Lemma
360,blumenstrauss,Pflanze-Lemma
361,thymian,Pflanze-Lemma
362,baumast,Pflanze-Lemma
363,kamille,Pflanze-Lemma
364,riedgras,Pflanze-Lemma
365,birn,Pflanze-Lemma
366,feigenbaumes,Pflanze-Lemma
367,birnbaum,Pflanze-Lemma
368,birk,Pflanze-Lemma
369,blumenkranz,Pflanze-Lemma
370,kürbisflasch,Pflanze-Lemma
371,granatapfel,Pflanze-Lemma
372,schwalbenkraut,Pflanze-Lemma
373,nußbaum,Pflanze-Lemma
374,eicheln,Pflanze-Lemma
375,tann,Pflanze-Lemma
376,blümenkörbchen,Pflanze-Lemma
377,blumenkrone,Pflanze-Lemma
378,raptus,Pflanze-Lemma
379,blätterwerk,Pflanze-Lemma
380,alpenros,Pflanze-Lemma
381,mephistopheles,Pflanze-Lemma
382,wurzelform,Pflanze-Lemma
383,aepfel,Pflanze-Lemma
384,palmenzweige,Pflanze-Lemma
385,max,Pflanze-Lemma
386,balustraden,Pflanze-Lemma
387,blumenthron,Pflanze-Lemma
388,eschenstamm,Pflanze-Lemma
389,busche,Pflanze-Lemma
390,weines,Pflanze-Lemma
391,rosmarinstrauß,Pflanze-Lemma
392,kratzfuß,Pflanze-Lemma
393,longinus,Pflanze-Lemma
394,büchlein,Pflanze-Lemma
395,gekränkt,Pflanze-Lemma
396,tan,Pflanze-Lemma
397,spinoza,Pflanze-Lemma
398,droom,Pflanze-Lemma
399,rosenranken,Pflanze-Lemma
400,topf,Pflanze-Lemma
401,feldblume,Pflanze-Lemma
402,gleichenbaum,Pflanze-Lemma
403,zwergbaum,Pflanze-Lemma
404,bündel,Pflanze-Lemma
405,eumenidum,Pflanze-Lemma
406,rosenschleier,Pflanze-Lemma
407,coulis,Pflanze-Lemma
408,alma,Pflanze-Lemma
409,eunuch,Pflanze-Lemma
410,äderch,Pflanze-Lemma
411,stamme,Pflanze-Lemma
412,gezweige,Pflanze-Lemma
413,kastanienbaum,Pflanze-Lemma
414,tamariskenstrauch,Pflanze-Lemma
415,hiesel,Pflanze-Lemma
416,rübezahl,Pflanze-Lemma
417,kranich,Pflanze-Lemma
418,holz,Pflanze-Lemma
419,apfelsin,Pflanze-Lemma
420,cherubsköpfen,Pflanze-Lemma
421,veilchenstrauß,Pflanze-Lemma
422,aloë,Pflanze-Lemma
423,weizenkörner,Pflanze-Lemma
424,tierteppich,Pflanze-Lemma
425,frühlingsblumen,Pflanze-Lemma
426,aloe,Pflanze-Lemma
427,rosenstrauch,Pflanze-Lemma
428,schmuk,Pflanze-Lemma
429,grüne,Pflanze-Lemma
430,bergstöck,Pflanze-Lemma
431,arno,Pflanze-Lemma
432,tannengehölz,Pflanze-Lemma
433,baumgarte,Pflanze-Lemma
434,stengel,Pflanze-Lemma
435,besen,Pflanze-Lemma
436,auster,Pflanze-Lemma
437,flieder,Pflanze-Lemma
438,lorbeerzweige,Pflanze-Lemma
439,rosett,Pflanze-Lemma
440,rosalind,Pflanze-Lemma
441,lauben,Pflanze-Lemma
442,verdi,Pflanze-Lemma
443,flottwell,Pflanze-Lemma
444,kohl,Pflanze-Lemma
445,fiedel,Pflanze-Lemma
446,pflanzenwuch,Pflanze-Lemma
447,höflinge,Pflanze-Lemma
448,nüs,Pflanze-Lemma
449,balken,Pflanze-Lemma
450,weinberl,Pflanze-Lemma
451,obstbaum,Pflanze-Lemma
452,baume,Pflanze-Lemma
453,astwerk,Pflanze-Lemma
454,blumenrabatte,Pflanze-Lemma
455,schilfgra,Pflanze-Lemma
456,schilfrohr,Pflanze-Lemma
457,eiche,Pflanze-Lemma
458,blumengewinden,Pflanze-Lemma
459,gurk,Pflanze-Lemma
460,ambos,Pflanze-Lemma
461,zedern,Pflanze-Lemma
462,däumelein,Pflanze-Lemma
463,feigenbaum,Pflanze-Lemma
464,hag,Pflanze-Lemma
465,süßholz,Pflanze-Lemma
466,kastanie,Pflanze-Lemma
467,stierhorn,Pflanze-Lemma
468,stelzfuß,Pflanze-Lemma
469,weine,Pflanze-Lemma
470,blätterrausche,Pflanze-Lemma
471,weinreben,Pflanze-Lemma
472,marianne,Pflanze-Lemma
473,frucht,Pflanze-Lemma
474,folioblätter,Pflanze-Lemma
475,saat,Pflanze-Lemma
476,gebüsch,Pflanze-Lemma
477,blüthen,Pflanze-Lemma
478,veilchensträuße,Pflanze-Lemma
479,pinium,Pflanze-Lemma
480,rosenthon,Pflanze-Lemma
481,gral,Pflanze-Lemma
482,blumenkränze,Pflanze-Lemma
483,bouteillen,Pflanze-Lemma
484,gesträuche,Pflanze-Lemma
485,kastanienbäum,Pflanze-Lemma
486,zypresse,Pflanze-Lemma
487,birke,Pflanze-Lemma
488,blumen-stellag,Pflanze-Lemma
489,gewäch,Pflanze-Lemma
490,wettergeläut,Pflanze-Lemma
491,alpenblume,Pflanze-Lemma
492,veilchenbouquet,Pflanze-Lemma
493,fistel,Pflanze-Lemma
494,lilien,Pflanze-Lemma
495,stamm,Pflanze-Lemma
496,waldgesträuch,Pflanze-Lemma
497,blümche,Pflanze-Lemma
498,ficken,Pflanze-Lemma
499,reb,Pflanze-Lemma
500,eichbaum,Pflanze-Lemma
501,weidenbaum,Pflanze-Lemma
502,kreuzquer,Pflanze-Lemma
503,aust,Pflanze-Lemma
504,fliegende,Pflanze-Lemma
505,laubenanlag,Pflanze-Lemma
506,fliederzweig,Pflanze-Lemma
507,foliant,Pflanze-Lemma
508,blatte,Pflanze-Lemma
509,gartenfrücht,Pflanze-Lemma
510,parnaß,Pflanze-Lemma
511,apollonia,Pflanze-Lemma
512,hauptgebäu,Pflanze-Lemma
513,christjanä,Pflanze-Lemma
514,lene,Pflanze-Lemma
515,lilienstengel,Pflanze-Lemma
516,osterglock,Pflanze-Lemma
517,rosenstöck,Pflanze-Lemma
518,rosenstengel,Pflanze-Lemma
519,rosensträucher,Pflanze-Lemma
520,feige,Pflanze-Lemma
521,wampum,Pflanze-Lemma
522,büschen,Pflanze-Lemma
523,hirse,Pflanze-Lemma
524,stammen,Pflanze-Lemma
525,brennessel,Pflanze-Lemma
526,gartenbaum,Pflanze-Lemma
527,linde,Pflanze-Lemma
528,rinde,Pflanze-Lemma
529,fruchtbäuma,Pflanze-Lemma
530,acta,Pflanze-Lemma
531,blumenarrangement,Pflanze-Lemma
532,christbaum,Pflanze-Lemma
533,dornenheck,Pflanze-Lemma
534,terebinthe,Pflanze-Lemma
535,fichtenholz,Pflanze-Lemma
536,ännchen,Pflanze-Lemma
537,geranke,Pflanze-Lemma
538,säule,Pflanze-Lemma
539,pflanzer,Pflanze-Lemma
540,saffian,Pflanze-Lemma
541,floras,Pflanze-Lemma
542,körting,Pflanze-Lemma
543,tanne,Pflanze-Lemma
544,flor,Pflanze-Lemma
545,topfgewächse,Pflanze-Lemma
546,gewächs,Pflanze-Lemma
547,blüte,Pflanze-Lemma
548,apfelrest,Pflanze-Lemma
549,blumensamo,Pflanze-Lemma
550,heu,Pflanze-Lemma
551,traube,Pflanze-Lemma
552,gerani,Pflanze-Lemma
553,kirschbaum,Pflanze-Lemma
554,reisig,Pflanze-Lemma
555,lindenast,Pflanze-Lemma
556,samenkörner,Pflanze-Lemma
557,minuett,Pflanze-Lemma
558,distichon,Pflanze-Lemma
559,melitte,Pflanze-Lemma
560,primislaus,Pflanze-Lemma
561,waldbaum,Pflanze-Lemma
562,marquise,Pflanze-Lemma
563,zwee,Pflanze-Lemma
564,tabakblätt,Pflanze-Lemma
565,oleandergebüsch,Pflanze-Lemma
566,zipfersaat,Pflanze-Lemma
567,mohrrübe,Pflanze-Lemma
568,heidekraut,Pflanze-Lemma
569,wedel,Pflanze-Lemma
570,beyde,Pflanze-Lemma
571,vleißen,Pflanze-Lemma
572,gemüsekörben,Pflanze-Lemma
573,dornrosen,Pflanze-Lemma
574,korn,Pflanze-Lemma
575,alcimna,Pflanze-Lemma
576,lanzknechte,Pflanze-Lemma
577,rasen,Pflanze-Lemma
578,blumentöpf,Pflanze-Lemma
579,strümpfen,Pflanze-Lemma
580,buchenlaub,Pflanze-Lemma
581,tannhäuser,Pflanze-Lemma
582,blattpflanzen,Pflanze-Lemma
583,ahorn,Pflanze-Lemma
584,extrablatt,Pflanze-Lemma
585,weimerian,Pflanze-Lemma
586,cylinderhut,Pflanze-Lemma
587,dornbüschen,Pflanze-Lemma
588,weint,Pflanze-Lemma
589,abendblätter,Pflanze-Lemma
590,hagebutt,Pflanze-Lemma
591,sträuchen,Pflanze-Lemma
592,binde,Pflanze-Lemma
593,blumenkrug,Pflanze-Lemma
594,citrone,Pflanze-Lemma
595,ähren,Pflanze-Lemma
596,lorbeerreissern,Pflanze-Lemma
597,eichenlaubkranz,Pflanze-Lemma
598,ataliba,Pflanze-Lemma
599,gewächshaus,Pflanze-Lemma
600,mostrich,Pflanze-Lemma
601,dore,Pflanze-Lemma
602,pappel,Pflanze-Lemma
603,fußteppich,Pflanze-Lemma
604,laub,Pflanze-Lemma
605,baruch,Pflanze-Lemma
606,christine,Pflanze-Lemma
607,gewächshauses,Pflanze-Lemma
608,wipfel,Pflanze-Lemma
609,geäst,Pflanze-Lemma
610,tannenreiser,Pflanze-Lemma
611,eppich,Pflanze-Lemma
612,satana,Pflanze-Lemma
613,esche,Pflanze-Lemma
614,eichbaumwipfel,Pflanze-Lemma
615,mohr,Pflanze-Lemma
616,grase,Pflanze-Lemma
617,rosengebüsche,Pflanze-Lemma
618,grasnarbe,Pflanze-Lemma
619,eichbaumes,Pflanze-Lemma
620,strauch,Pflanze-Lemma
621,blumenkörbchen,Pflanze-Lemma
622,weinlaube,Pflanze-Lemma
623,rasenbank,Pflanze-Lemma
624,baumiller,Pflanze-Lemma
625,linse,Pflanze-Lemma
626,lorbeere,Pflanze-Lemma
627,rasenden,Pflanze-Lemma
628,erdweibchen,Pflanze-Lemma
629,gurt,Pflanze-Lemma
630,palmzweige,Pflanze-Lemma
631,edelweißstrauß,Pflanze-Lemma
632,tomate,Pflanze-Lemma
633,aelteste,Pflanze-Lemma
634,rosengirland,Pflanze-Lemma
635,mastbaum,Pflanze-Lemma
636,rittersporn,Pflanze-Lemma
637,rundbank,Pflanze-Lemma
638,kunstblum,Pflanze-Lemma
639,teut,Pflanze-Lemma
640,cleanth,Pflanze-Lemma
641,hortensio,Pflanze-Lemma
642,zither,Pflanze-Lemma
643,schlingpflanzen,Pflanze-Lemma
644,medicin,Pflanze-Lemma
645,grasbund,Pflanze-Lemma
646,zitron,Pflanze-Lemma
647,gehölz,Pflanze-Lemma
648,strauß,Pflanze-Lemma
649,parzen,Pflanze-Lemma
