Id,Label,Type
1493,wagner-parsifal.xml,Text
1494,riese-martha.xml,Text
1495,scheerbart-die-puppe-und-die-dauerwurst.xml,Text
1496,barlach-der-blaue-boll.xml,Text
1497,iffland-verbrechen-aus-ehrsucht.xml,Text
1498,angely-prinz-tu-ta-tu.xml,Text
1499,sachs-das-kaelberbrueten.xml,Text
1500,wedekind-fritz-schwigerling.xml,Text
1501,hauptmann-carl-musik.xml,Text
1502,ayrer-comedia-von-der-schoenen-sidea.xml,Text
1503,wagner-die-meistersinger-von-nuernberg.xml,Text
1504,grillparzer-der-gastfreund.xml,Text
1505,borkenstein-der-bookesbeutel.xml,Text
1506,schlegel-canut.xml,Text
1507,schuetz-die-katze-laesst-das-mausen-nicht.xml,Text
1508,devrient-hans-heiling.xml,Text
1509,muehsam-judas.xml,Text
1510,bossdorf-de-rode-uennerrock.xml,Text
1511,wedekind-der-marquis-von-keith.xml,Text
1512,wildenbruch-die-quitzows.xml,Text
1513,holz-ignorabimus.xml,Text
1514,braun-mutter-maria.xml,Text
1515,gengenbach-der-nollhart.xml,Text
1516,laube-monaldeschi.xml,Text
1517,malss-die-jungfern-koechinnen.xml,Text
1518,pfeffel-vorspiel-ueber-die-buergerliche-tragoedie.xml,Text
1519,essig-der-frauenmut.xml,Text
1520,andre-der-comoedienfeind.xml,Text
1521,raimund-das-maedchen-aus-der-feenwelt.xml,Text
1522,grabbe-herzog-theodor-von-gothland.xml,Text
1523,hauptmann-carl-der-antiquar.xml,Text
1524,lortzing-der-waffenschmied.xml,Text
1525,grohmann-der-physiognomist-oder-keine-regel-ohn-ausnahme.xml,Text
1526,lachmann-salome.xml,Text
1527,steltzer-franziska-montenegro.xml,Text
1528,quistorp-der-hypochondrist.xml,Text
1529,neuber-ein-deutsches-vorspiel.xml,Text
1530,leisewitz-der-besuch-um-mitternacht.xml,Text
1531,nestroy-zu-ebener-erde-und-erster-stock.xml,Text
1532,goethe-clavigo.xml,Text
1533,hauptmann-carl-tobias-buntschuh.xml,Text
1534,anonym-das-muenchner-spiel-vom-sterbenden-menschen.xml,Text
1535,tieck-ritter-blaubart.xml,Text
1536,solbrig-die-dorfschule.xml,Text
1537,ebner-eschenbach-maennertreue.xml,Text
1538,kotzebue-maedchenfreundschaft.xml,Text
1539,grillparzer-die-ahnfrau.xml,Text
1540,castelli-jeitteles-der-schicksalsstrumpf.xml,Text
1541,braun-von-braunthal-das-nachtlager-von-granada.xml,Text
1542,schiller-die-braut-von-messina.xml,Text
1543,hartleben-hanna-jagert.xml,Text
1544,kleist-penthesilea.xml,Text
1545,iffland-die-jaeger.xml,Text
1546,ayrer-tragedia-thesei.xml,Text
1547,sturz-julie.xml,Text
1548,kotzebue-ueble-laune.xml,Text
1549,engel-eid-und-pflicht.xml,Text
1550,klabund-xyz.xml,Text
1551,baeuerle-doktor-fausts-mantel.xml,Text
1552,wilbrandt-der-meister-von-palmyra.xml,Text
1553,raupach-der-platzregen-als-eheprokurator.xml,Text
1554,muellner-der-neun-und-zwanzigste-februar.xml,Text
1555,sachs-eulenspiegel-mit-dem-blauen-hosentuch.xml,Text
1556,hebbel-der-rubin.xml,Text
1557,kotzebue-menschenhass-und-reue.xml,Text
1558,anonym-die-gedruckten-theater-regeln.xml,Text
1559,lenz-der-neue-menoza.xml,Text
1560,goethe-die-natuerliche-tochter.xml,Text
1561,zedlitz-cabinets-intriguen.xml,Text
1562,platen-berengar.xml,Text
1563,guenderode-der-kanonenschlag.xml,Text
1564,wedekind-franziska.xml,Text
1565,benedix-das-bemooste-haupt.xml,Text
1566,lessing-emilia-galotti.xml,Text
1567,brawe-der-freygeist.xml,Text
1568,preusse-herzmutterchen.xml,Text
1569,anonym-emilie-oder-die-philosophisch-verliebten.xml,Text
1570,brentano-ponce-de-leon.xml,Text
1571,eichendorff-der-letzte-held-von-marienburg.xml,Text
1572,bahr-das-konzert.xml,Text
1573,anzengruber-das-vierte-gebot.xml,Text
1574,lenz-der-englaender.xml,Text
1575,tieck-leben-und-tod-der-heiligen-genoveva.xml,Text
1576,goethe-stella.xml,Text
1577,klinger-sturm-und-drang.xml,Text
1578,widmann-der-widerspenstigen-zaehmung.xml,Text
1579,schroeder-der-vetter-in-lissabon.xml,Text
1580,sonnleithner-fidelio.xml,Text
1581,kotzebue-sultan-wampum.xml,Text
1582,mosenthal-das-goldene-kreuz.xml,Text
1583,fouque-aslauga.xml,Text
1584,gellert-die-betschwester.xml,Text
1585,dohm-die-ritter-vom-goldenen-kalb.xml,Text
1586,weissenthurn-welcher-ist-der-braeutigam.xml,Text
1587,brawe-brutus.xml,Text
1588,wolf-cyankali.xml,Text
1589,bernard-faust.xml,Text
1590,scheerbart-es-lebe-europa.xml,Text
1591,gotter-die-geisterinsel.xml,Text
1592,freytag-die-journalisten.xml,Text
1593,droste-huelshoff-perdu.xml,Text
1594,koerner-zriny.xml,Text
1595,koerner-die-braut.xml,Text
1596,hebbel-genoveva.xml,Text
1597,grabbe-kaiser-friedrich-barbarossa.xml,Text
1598,wolf-professor-mamlock.xml,Text
1599,lessing-minna-von-barnhelm.xml,Text
1600,scheerbart-der-alte-petrus.xml,Text
1601,raimund-der-alpenkoenig-und-der-menschenfeind.xml,Text
1602,grillparzer-die-juedin-von-toledo.xml,Text
1603,wagner-tristan-und-isolde.xml,Text
1604,lenz-der-hofmeister.xml,Text
1605,anzengruber-heimgfunden.xml,Text
1606,malss-der-alte-buerger-capitain.xml,Text
1607,vischer-faust.xml,Text
1608,muellner-koenig-yngurd.xml,Text
1609,immermann-merlin.xml,Text
1610,hebbel-herodes-und-mariamne.xml,Text
1611,sorge-odysseus.xml,Text
1612,wette-haensel-und-gretel.xml,Text
1613,gottschedin-das-testament.xml,Text
1614,scheerbart-die-urgrossmutter.xml,Text
1615,goethe-goetter-helden-und-wieland.xml,Text
1616,ayrenhoff-der-postzug.xml,Text
1617,gleich-der-eheteufel-auf-reisen.xml,Text
1618,larronge-hasemanns-toechter.xml,Text
1619,schiller-wallensteins-lager.xml,Text
1620,kaltneker-die-opferung.xml,Text
1621,hensler-die-teufelsmuehle-am-wienerberg.xml,Text
1622,gryphius-papinianus.xml,Text
1623,beer-struensee.xml,Text
1624,kind-der-freischuetz.xml,Text
1625,arnim-marino-caboga.xml,Text
1626,schlosser-die-maskerade.xml,Text
1627,buechner-leonce-und-lena.xml,Text
1628,kotzebue-das-posthaus-in-treuenbrietzen.xml,Text
1629,may-babel-und-bibel.xml,Text
1630,grillparzer-der-traum-ein-leben.xml,Text
1631,adolph-am-ersten-mai.xml,Text
1632,moritz-blunt-oder-der-gast.xml,Text
1633,heyse-colberg.xml,Text
1634,klinger-das-leidende-weib.xml,Text
1635,grillparzer-ein-treuer-diener-seines-herrn.xml,Text
1636,schnitzler-reigen.xml,Text
1637,chlumberg-wunder-um-verdun.xml,Text
1638,gryphius-horribilicribrifax-teutsch.xml,Text
1639,simrock-doctor-johannes-faust.xml,Text
1640,scheerbart-okurirasuna.xml,Text
1641,braun-von-braunthal-faust.xml,Text
1642,grillparzer-koenig-ottokars-glueck-und-ende.xml,Text
1643,sudermann-die-schmetterlingsschlacht.xml,Text
1644,gutzkow-richard-savage.xml,Text
1645,goethe-satyros.xml,Text
1646,dohm-ein-schuss-ins-schwarze.xml,Text
1647,raupach-der-bettler.xml,Text
1648,birch-pfeiffer-in-der-heimath.xml,Text
1649,schnitzer-der-zigeunerbaron.xml,Text
1650,ebner-eschenbach-es-wandelt-niemand-ungestraft-unter-palmen.xml,Text
1651,ebner-eschenbach-die-selbstsuechtigen.xml,Text
1652,fouque-sigurd-der-schlangentoedter.xml,Text
1653,raimund-die-gefesselte-phantasie.xml,Text
1654,hofmannsthal-das-salzburger-grosse-welttheater.xml,Text
1655,brentano-die-gruendung-prags.xml,Text
1656,reil-der-erste-may.xml,Text
1657,tieck-karl-von-berneck.xml,Text
1658,schlaf-meister-oelze.xml,Text
1659,kaffka-der-transport.xml,Text
1660,schnitzler-lebendige-stunden.xml,Text
1661,immermann-andreas-hofer.xml,Text
1662,ertler-das-spiel-von-doktor-faust.xml,Text
1663,bodmer-odoardo-galotti-vater-der-emilia.xml,Text
1664,tieck-die-theegesellschaft.xml,Text
