Source,Target,Weight,Type
2805,3129,1,occurs_in_speaker_text
2217,3129,1,occurs_in_speaker_text
1051,3129,2,occurs_in_speaker_text
300,3129,1,occurs_in_speaker_text
2177,3129,1,occurs_in_speaker_text
2644,3129,1,occurs_in_speaker_text
1732,3129,1,occurs_in_speaker_text
1034,3130,13,occurs_in_speaker_text
445,3130,1,occurs_in_speaker_text
2962,3130,1,occurs_in_speaker_text
980,3130,1,occurs_in_speaker_text
1084,3130,1,occurs_in_speaker_text
1590,3132,2,occurs_in_speaker_text
2360,3132,14,occurs_in_speaker_text
642,3132,1,occurs_in_speaker_text
1034,3132,12,occurs_in_speaker_text
1193,3132,5,occurs_in_speaker_text
222,3132,4,occurs_in_speaker_text
2479,3132,1,occurs_in_speaker_text
1702,3132,1,occurs_in_speaker_text
1964,3132,1,occurs_in_speaker_text
290,3132,1,occurs_in_speaker_text
648,3132,1,occurs_in_speaker_text
1788,3132,1,occurs_in_speaker_text
666,3132,9,occurs_in_speaker_text
2604,3132,1,occurs_in_speaker_text
752,3132,1,occurs_in_speaker_text
2128,3132,1,occurs_in_speaker_text
616,3132,4,occurs_in_speaker_text
93,3132,1,occurs_in_speaker_text
891,3132,1,occurs_in_speaker_text
1823,3132,1,occurs_in_speaker_text
3081,3132,1,occurs_in_speaker_text
1217,3132,1,occurs_in_speaker_text
1250,3132,2,occurs_in_speaker_text
1906,3132,2,occurs_in_speaker_text
2477,3132,1,occurs_in_speaker_text
1070,3132,3,occurs_in_speaker_text
403,3132,1,occurs_in_speaker_text
2302,3132,1,occurs_in_speaker_text
2805,3132,1,occurs_in_speaker_text
377,3132,1,occurs_in_speaker_text
1044,3132,1,occurs_in_speaker_text
1034,3133,6,occurs_in_speaker_text
2079,3133,1,occurs_in_speaker_text
1051,3134,1,occurs_in_speaker_text
666,3134,1,occurs_in_speaker_text
1238,3134,1,occurs_in_speaker_text
1656,3134,1,occurs_in_speaker_text
1034,3135,13,occurs_in_speaker_text
752,3135,1,occurs_in_speaker_text
666,3135,1,occurs_in_speaker_text
1250,3135,1,occurs_in_speaker_text
1366,3135,1,occurs_in_speaker_text
1051,3135,2,occurs_in_speaker_text
2990,3135,1,occurs_in_speaker_text
1522,3135,1,occurs_in_speaker_text
441,3136,1,occurs_in_speaker_text
1902,3136,1,occurs_in_speaker_text
2233,3136,1,occurs_in_speaker_text
2477,3136,1,occurs_in_speaker_text
666,3136,1,occurs_in_speaker_text
2673,3136,2,occurs_in_speaker_text
2518,3136,1,occurs_in_speaker_text
1361,3136,1,occurs_in_speaker_text
147,3136,1,occurs_in_speaker_text
1051,3136,1,occurs_in_speaker_text
1034,3136,9,occurs_in_speaker_text
94,3136,1,occurs_in_speaker_text
2391,3136,1,occurs_in_speaker_text
1080,3136,1,occurs_in_speaker_text
219,3136,1,occurs_in_speaker_text
222,3136,1,occurs_in_speaker_text
370,3136,1,occurs_in_speaker_text
501,3136,1,occurs_in_speaker_text
623,3136,2,occurs_in_speaker_text
1263,3136,1,occurs_in_speaker_text
1034,3137,13,occurs_in_speaker_text
2388,3137,2,occurs_in_speaker_text
666,3137,9,occurs_in_speaker_text
222,3137,5,occurs_in_speaker_text
2946,3137,1,occurs_in_speaker_text
574,3137,1,occurs_in_speaker_text
375,3137,1,occurs_in_speaker_text
2391,3137,1,occurs_in_speaker_text
2360,3137,1,occurs_in_speaker_text
752,3137,1,occurs_in_speaker_text
667,3137,1,occurs_in_speaker_text
1034,3138,1,occurs_in_speaker_text
666,3138,1,occurs_in_speaker_text
752,3139,4,occurs_in_speaker_text
232,3139,1,occurs_in_speaker_text
2346,3139,2,occurs_in_speaker_text
2165,3139,1,occurs_in_speaker_text
2633,3139,2,occurs_in_speaker_text
1263,3139,2,occurs_in_speaker_text
1034,3139,8,occurs_in_speaker_text
2418,3139,1,occurs_in_speaker_text
2878,3139,1,occurs_in_speaker_text
3096,3139,3,occurs_in_speaker_text
2768,3139,1,occurs_in_speaker_text
1668,3139,1,occurs_in_speaker_text
966,3139,1,occurs_in_speaker_text
1749,3139,2,occurs_in_speaker_text
2603,3139,1,occurs_in_speaker_text
666,3139,6,occurs_in_speaker_text
985,3139,1,occurs_in_speaker_text
999,3139,1,occurs_in_speaker_text
2108,3139,2,occurs_in_speaker_text
1501,3139,1,occurs_in_speaker_text
1704,3139,1,occurs_in_speaker_text
1315,3139,1,occurs_in_speaker_text
1825,3139,1,occurs_in_speaker_text
2391,3139,1,occurs_in_speaker_text
1193,3139,1,occurs_in_speaker_text
668,3139,1,occurs_in_speaker_text
2650,3139,1,occurs_in_speaker_text
722,3139,1,occurs_in_speaker_text
2644,3139,1,occurs_in_speaker_text
2228,3139,1,occurs_in_speaker_text
2805,3139,1,occurs_in_speaker_text
1586,3140,1,occurs_in_speaker_text
2866,3140,1,occurs_in_speaker_text
2533,3140,1,occurs_in_speaker_text
886,3140,1,occurs_in_speaker_text
1034,3140,3,occurs_in_speaker_text
130,3140,1,occurs_in_speaker_text
378,3140,1,occurs_in_speaker_text
1971,3140,1,occurs_in_speaker_text
2878,3140,1,occurs_in_speaker_text
2955,3140,1,occurs_in_speaker_text
2604,3140,1,occurs_in_speaker_text
698,3140,1,occurs_in_speaker_text
670,3140,1,occurs_in_speaker_text
3015,3140,1,occurs_in_speaker_text
1611,3140,1,occurs_in_speaker_text
73,3141,1,occurs_in_speaker_text
1711,3141,1,occurs_in_speaker_text
222,3141,2,occurs_in_speaker_text
638,3141,1,occurs_in_speaker_text
1034,3141,6,occurs_in_speaker_text
2360,3141,2,occurs_in_speaker_text
135,3141,1,occurs_in_speaker_text
1263,3141,3,occurs_in_speaker_text
2554,3141,1,occurs_in_speaker_text
1732,3141,1,occurs_in_speaker_text
2878,3142,1,occurs_in_speaker_text
1287,3142,1,occurs_in_speaker_text
1521,3142,1,occurs_in_speaker_text
2360,3142,2,occurs_in_speaker_text
1034,3142,7,occurs_in_speaker_text
2477,3142,1,occurs_in_speaker_text
353,3142,2,occurs_in_speaker_text
1051,3142,3,occurs_in_speaker_text
222,3142,2,occurs_in_speaker_text
2076,3142,1,occurs_in_speaker_text
1992,3142,2,occurs_in_speaker_text
1034,3143,1,occurs_in_speaker_text
1051,3143,1,occurs_in_speaker_text
1193,3143,1,occurs_in_speaker_text
1034,3144,8,occurs_in_speaker_text
222,3144,5,occurs_in_speaker_text
2539,3144,1,occurs_in_speaker_text
933,3144,1,occurs_in_speaker_text
1263,3144,1,occurs_in_speaker_text
2364,3144,1,occurs_in_speaker_text
2604,3144,1,occurs_in_speaker_text
2969,3144,1,occurs_in_speaker_text
575,3144,1,occurs_in_speaker_text
47,3144,1,occurs_in_speaker_text
1003,3144,1,occurs_in_speaker_text
1770,3144,1,occurs_in_speaker_text
2878,3144,1,occurs_in_speaker_text
2477,3144,2,occurs_in_speaker_text
160,3144,1,occurs_in_speaker_text
666,3144,2,occurs_in_speaker_text
