Id,Label,Type
1472,himmelskost,Pflanze-Lemma
1473,eridon,Pflanze-Lemma
1474,nessel,Pflanze-Lemma
1475,tollkirsch,Pflanze-Lemma
1476,dold,Pflanze-Lemma
1477,reislein,Pflanze-Lemma
1478,minuett,Pflanze-Lemma
1479,schierlingskraut,Pflanze-Lemma
1480,scholle,Pflanze-Lemma
1481,stechpalm,Pflanze-Lemma
1482,zwee,Pflanze-Lemma
1483,tabakblätt,Pflanze-Lemma
1484,eichenbaum,Pflanze-Lemma
1485,arcanum,Pflanze-Lemma
1486,pappelbaum,Pflanze-Lemma
1487,zipfersaat,Pflanze-Lemma
1488,mohrrübe,Pflanze-Lemma
1489,rebe,Pflanze-Lemma
1490,bergschott,Pflanze-Lemma
1491,apfelschnitt,Pflanze-Lemma
1492,blase,Pflanze-Lemma
1493,möhr,Pflanze-Lemma
1494,pinie,Pflanze-Lemma
1495,vleißen,Pflanze-Lemma
1496,almanach,Pflanze-Lemma
1497,haferbrot,Pflanze-Lemma
1498,korn,Pflanze-Lemma
1499,zymbel,Pflanze-Lemma
1500,veitralf,Pflanze-Lemma
1501,rasen,Pflanze-Lemma
1502,berenhäuter,Pflanze-Lemma
1503,stammbaumes,Pflanze-Lemma
1504,krokusblüt,Pflanze-Lemma
1505,zedernholz,Pflanze-Lemma
1506,engelseel,Pflanze-Lemma
1507,blumen-gärtlein,Pflanze-Lemma
1508,dahle,Pflanze-Lemma
1509,haines,Pflanze-Lemma
1510,gräuelthat,Pflanze-Lemma
1511,germane,Pflanze-Lemma
1512,heubündeln,Pflanze-Lemma
1513,blumenguirlande,Pflanze-Lemma
1514,strohhalmen,Pflanze-Lemma
1515,stral,Pflanze-Lemma
1516,traubengehäng,Pflanze-Lemma
1517,äpfelbaum,Pflanze-Lemma
1518,lilg,Pflanze-Lemma
1519,schlange,Pflanze-Lemma
1520,merveil,Pflanze-Lemma
1521,sträuchen,Pflanze-Lemma
1522,erdäpfl,Pflanze-Lemma
1523,chrysanthem,Pflanze-Lemma
1524,citrone,Pflanze-Lemma
1525,romanow,Pflanze-Lemma
1526,heubündel,Pflanze-Lemma
1527,brautlaube,Pflanze-Lemma
1528,mandelblüt,Pflanze-Lemma
1529,straußen-ei,Pflanze-Lemma
1530,ähren,Pflanze-Lemma
1531,fiederblättche,Pflanze-Lemma
1532,blühte,Pflanze-Lemma
1533,echtblüt'gen,Pflanze-Lemma
1534,flieder-laube,Pflanze-Lemma
1535,theb,Pflanze-Lemma
1536,amselweibche,Pflanze-Lemma
1537,laub,Pflanze-Lemma
1538,tenkterer,Pflanze-Lemma
1539,baumschule,Pflanze-Lemma
1540,grasbüschel,Pflanze-Lemma
1541,lorbeerzweig,Pflanze-Lemma
1542,weiberbaum,Pflanze-Lemma
1543,labe,Pflanze-Lemma
1544,pfahle,Pflanze-Lemma
1545,lila,Pflanze-Lemma
1546,señor,Pflanze-Lemma
1547,magnoliabaum,Pflanze-Lemma
1548,fliederstrauch,Pflanze-Lemma
1549,lille,Pflanze-Lemma
1550,bärenhäuter,Pflanze-Lemma
1551,blumenkörbchen,Pflanze-Lemma
1552,neophyten,Pflanze-Lemma
1553,laubgehänge,Pflanze-Lemma
1554,päärchen,Pflanze-Lemma
1555,plutzerbirn,Pflanze-Lemma
1556,tiegeraug,Pflanze-Lemma
1557,mäßlein,Pflanze-Lemma
1558,lindenbaume,Pflanze-Lemma
1559,lenchen,Pflanze-Lemma
1560,gurt,Pflanze-Lemma
1561,entrich,Pflanze-Lemma
1562,rebenlaub,Pflanze-Lemma
1563,palmzweige,Pflanze-Lemma
1564,veilchensträußchen,Pflanze-Lemma
1565,tannbäum,Pflanze-Lemma
1566,petitmaitres,Pflanze-Lemma
1567,gränzt,Pflanze-Lemma
1568,bonaventura,Pflanze-Lemma
1569,buchsbaum,Pflanze-Lemma
1570,königsstamm,Pflanze-Lemma
1571,hortensio,Pflanze-Lemma
1572,stinkros,Pflanze-Lemma
1573,sperling,Pflanze-Lemma
1574,medicin,Pflanze-Lemma
1575,ratsweibel,Pflanze-Lemma
1576,brandholz,Pflanze-Lemma
1577,primel,Pflanze-Lemma
1578,louisdore,Pflanze-Lemma
1579,rosennebel,Pflanze-Lemma
1580,gracchen,Pflanze-Lemma
1581,rosenöl,Pflanze-Lemma
1582,schwanenhälse,Pflanze-Lemma
1583,büchlin,Pflanze-Lemma
1584,fengelweis,Pflanze-Lemma
1585,marter,Pflanze-Lemma
1586,hokuspokus,Pflanze-Lemma
1587,änneli,Pflanze-Lemma
1588,roselche,Pflanze-Lemma
1589,rosenobles,Pflanze-Lemma
1590,wild,Pflanze-Lemma
1591,adoniskultusblüt,Pflanze-Lemma
1592,gewächshäuser,Pflanze-Lemma
1593,blumenemblem,Pflanze-Lemma
1594,rosenwasser,Pflanze-Lemma
1595,traut,Pflanze-Lemma
1596,olivenbäum,Pflanze-Lemma
1597,wissensbaum,Pflanze-Lemma
1598,bouteille,Pflanze-Lemma
1599,grünzeug,Pflanze-Lemma
1600,rosenlaube,Pflanze-Lemma
1601,hyazinthe,Pflanze-Lemma
1602,röse,Pflanze-Lemma
1603,rosalien,Pflanze-Lemma
1604,traurspill,Pflanze-Lemma
1605,buchengezweig,Pflanze-Lemma
1606,gerippe,Pflanze-Lemma
1607,hetschepetsch,Pflanze-Lemma
1608,schafpelz,Pflanze-Lemma
1609,lavendelkraut,Pflanze-Lemma
1610,blümerl,Pflanze-Lemma
1611,apenninorum,Pflanze-Lemma
1612,wermut,Pflanze-Lemma
1613,gräfelein,Pflanze-Lemma
1614,wurzelwirren,Pflanze-Lemma
1615,holze,Pflanze-Lemma
1616,herzkraut,Pflanze-Lemma
1617,laubzweige,Pflanze-Lemma
1618,fliederstrauß,Pflanze-Lemma
1619,erle,Pflanze-Lemma
1620,mette,Pflanze-Lemma
1621,kelche,Pflanze-Lemma
1622,traurspil,Pflanze-Lemma
1623,argos,Pflanze-Lemma
1624,feldersaat,Pflanze-Lemma
1625,garten-früchte,Pflanze-Lemma
1626,zirkeltanz,Pflanze-Lemma
1627,gebäu,Pflanze-Lemma
1628,dornrösch,Pflanze-Lemma
1629,holzbirn,Pflanze-Lemma
1630,sonnenpfeil,Pflanze-Lemma
1631,blumenstrauß,Pflanze-Lemma
1632,eumenide,Pflanze-Lemma
1633,öpffel,Pflanze-Lemma
1634,zweyspalt,Pflanze-Lemma
1635,pflanzenseele,Pflanze-Lemma
1636,hoffnungszweig,Pflanze-Lemma
1637,ahornblätter,Pflanze-Lemma
1638,almosen,Pflanze-Lemma
1639,edelblume,Pflanze-Lemma
1640,apfelblüt,Pflanze-Lemma
1641,traub,Pflanze-Lemma
1642,edom,Pflanze-Lemma
1643,laubbaum,Pflanze-Lemma
1644,dornenkron,Pflanze-Lemma
1645,veigerln,Pflanze-Lemma
1646,binstöck,Pflanze-Lemma
1647,tausendschön,Pflanze-Lemma
1648,horsten,Pflanze-Lemma
1649,löwenmut,Pflanze-Lemma
1650,bete,Pflanze-Lemma
1651,gerümpel,Pflanze-Lemma
1652,sporn,Pflanze-Lemma
1653,pflänzchen,Pflanze-Lemma
1654,laubengänge,Pflanze-Lemma
1655,hopfenstang,Pflanze-Lemma
1656,pfirsichen,Pflanze-Lemma
1657,holm,Pflanze-Lemma
1658,granatapfelblüt,Pflanze-Lemma
1659,gemüse,Pflanze-Lemma
1660,sammetkissen,Pflanze-Lemma
1661,knoblauch,Pflanze-Lemma
1662,mandel-batallje,Pflanze-Lemma
1663,baumgeschling,Pflanze-Lemma
1664,gräul'n,Pflanze-Lemma
1665,froschkraut,Pflanze-Lemma
1666,sumpfblumen,Pflanze-Lemma
1667,eichenbank,Pflanze-Lemma
1668,heune,Pflanze-Lemma
1669,mauregato,Pflanze-Lemma
1670,galläpfel,Pflanze-Lemma
1671,rosa,Pflanze-Lemma
1672,staup,Pflanze-Lemma
1673,granatbaum,Pflanze-Lemma
1674,stümpfche,Pflanze-Lemma
1675,faser,Pflanze-Lemma
1676,ancker,Pflanze-Lemma
1677,kikimora,Pflanze-Lemma
1678,weiberlieb,Pflanze-Lemma
1679,samenkorn,Pflanze-Lemma
1680,dieterich,Pflanze-Lemma
1681,natterkopf,Pflanze-Lemma
1682,cäcilia,Pflanze-Lemma
1683,sarmaticorum,Pflanze-Lemma
1684,mandarin,Pflanze-Lemma
1685,bombastus-paracelsus-,Pflanze-Lemma
1686,aganippe,Pflanze-Lemma
1687,glimmholz,Pflanze-Lemma
1688,teeblätter,Pflanze-Lemma
1689,ginsterblüth,Pflanze-Lemma
1690,böheim,Pflanze-Lemma
1691,küft,Pflanze-Lemma
1692,erlenbusch,Pflanze-Lemma
1693,weibthum,Pflanze-Lemma
1694,weidensträuche,Pflanze-Lemma
1695,aalraupe,Pflanze-Lemma
1696,alzelle,Pflanze-Lemma
1697,schilfumkränzte,Pflanze-Lemma
1698,lindenblatt,Pflanze-Lemma
1699,lilie,Pflanze-Lemma
1700,königspflaume,Pflanze-Lemma
1701,brosamen,Pflanze-Lemma
1702,horn,Pflanze-Lemma
1703,ermunternd,Pflanze-Lemma
1704,crone,Pflanze-Lemma
1705,getölpel,Pflanze-Lemma
1706,auber,Pflanze-Lemma
1707,seeg,Pflanze-Lemma
1708,hagestolze,Pflanze-Lemma
1709,hofer,Pflanze-Lemma
1710,buch,Pflanze-Lemma
1711,botanik,Pflanze-Lemma
1712,lotosblume,Pflanze-Lemma
1713,pflaumenkern,Pflanze-Lemma
1714,blätterhaus,Pflanze-Lemma
1715,riesenlotusblume,Pflanze-Lemma
1716,gemein,Pflanze-Lemma
1717,spargel,Pflanze-Lemma
1718,lebensblüte,Pflanze-Lemma
1719,hoorn,Pflanze-Lemma
1720,pfeffer,Pflanze-Lemma
1721,bucheck,Pflanze-Lemma
1722,lindenraum,Pflanze-Lemma
1723,knolle,Pflanze-Lemma
1724,abendblüthe,Pflanze-Lemma
1725,laurett,Pflanze-Lemma
1726,drange,Pflanze-Lemma
1727,hopfen,Pflanze-Lemma
1728,eichmast,Pflanze-Lemma
1729,weidenkorb,Pflanze-Lemma
1730,eichenzweig,Pflanze-Lemma
1731,blumenglocke,Pflanze-Lemma
1732,muschel,Pflanze-Lemma
1733,vielgekränkt,Pflanze-Lemma
1734,sorte,Pflanze-Lemma
1735,adonia,Pflanze-Lemma
1736,weintraube,Pflanze-Lemma
1737,blumen-schmuck,Pflanze-Lemma
1738,manna,Pflanze-Lemma
1739,been,Pflanze-Lemma
1740,spinola,Pflanze-Lemma
1741,ulmen-baum,Pflanze-Lemma
1742,maiblümchen,Pflanze-Lemma
1743,hagebuttenkränzchen,Pflanze-Lemma
1744,weißpfennig,Pflanze-Lemma
1745,knäulchen-mäulch,Pflanze-Lemma
1746,blythen,Pflanze-Lemma
1747,bambusrohren,Pflanze-Lemma
1748,blümlein,Pflanze-Lemma
1749,bonaventur,Pflanze-Lemma
1750,verlorn,Pflanze-Lemma
1751,stämmen,Pflanze-Lemma
1752,lindenwuch,Pflanze-Lemma
1753,baldrian,Pflanze-Lemma
1754,sträuchern,Pflanze-Lemma
1755,krauthäupel,Pflanze-Lemma
1756,siegesfrüchte,Pflanze-Lemma
1757,rettich,Pflanze-Lemma
1758,wlasta,Pflanze-Lemma
1759,grashälmchens,Pflanze-Lemma
1760,unkraute,Pflanze-Lemma
1761,füll,Pflanze-Lemma
1762,fastuosa,Pflanze-Lemma
1763,staude,Pflanze-Lemma
1764,blümeleien,Pflanze-Lemma
1765,harz,Pflanze-Lemma
1766,kastilier,Pflanze-Lemma
1767,todtenblumen,Pflanze-Lemma
1768,pusch,Pflanze-Lemma
1769,blütenkeime,Pflanze-Lemma
1770,aqua,Pflanze-Lemma
1771,myrtenkron,Pflanze-Lemma
1772,aurelie,Pflanze-Lemma
1773,opferflamm,Pflanze-Lemma
1774,bärbchen,Pflanze-Lemma
1775,rosen-zaun,Pflanze-Lemma
1776,reinette-apfel,Pflanze-Lemma
1777,zichori,Pflanze-Lemma
1778,strale,Pflanze-Lemma
1779,mögen,Pflanze-Lemma
1780,ficht,Pflanze-Lemma
1781,rha,Pflanze-Lemma
1782,fliederbusch,Pflanze-Lemma
1783,alpengewäch,Pflanze-Lemma
1784,rhododendrum,Pflanze-Lemma
1785,tantalus,Pflanze-Lemma
1786,akazienbaum,Pflanze-Lemma
1787,schneckenpfeil,Pflanze-Lemma
1788,limrunen,Pflanze-Lemma
1789,berschworn,Pflanze-Lemma
1790,jugendblüthe,Pflanze-Lemma
1791,mairauch,Pflanze-Lemma
1792,obstkörben,Pflanze-Lemma
1793,hopf,Pflanze-Lemma
1794,korne,Pflanze-Lemma
1795,blätterspiel,Pflanze-Lemma
1796,gras-blumen,Pflanze-Lemma
1797,obstfrücht,Pflanze-Lemma
1798,grasaff,Pflanze-Lemma
1799,rosenkörben,Pflanze-Lemma
1800,krumm,Pflanze-Lemma
1801,stiason,Pflanze-Lemma
1802,zweyt,Pflanze-Lemma
1803,strahlenkränze,Pflanze-Lemma
1804,kern,Pflanze-Lemma
1805,sibylle,Pflanze-Lemma
1806,lorbeerkranz,Pflanze-Lemma
1807,maur,Pflanze-Lemma
1808,erdäppel,Pflanze-Lemma
1809,lorbeerkränze,Pflanze-Lemma
1810,furie,Pflanze-Lemma
1811,physenemie,Pflanze-Lemma
1812,veilchen,Pflanze-Lemma
1813,kræuter,Pflanze-Lemma
1814,hopsa,Pflanze-Lemma
1815,felberbaum,Pflanze-Lemma
1816,benascar,Pflanze-Lemma
1817,gewürzkrämer,Pflanze-Lemma
1818,hesperiden-apfel,Pflanze-Lemma
1819,veigerl,Pflanze-Lemma
1820,astragalus,Pflanze-Lemma
1821,fruchtfleisch,Pflanze-Lemma
1822,hanfbaum,Pflanze-Lemma
1823,casilinum,Pflanze-Lemma
1824,sturmgeläut,Pflanze-Lemma
1825,weizen,Pflanze-Lemma
1826,myrtenbäumen,Pflanze-Lemma
1827,amarantia,Pflanze-Lemma
1828,lindenzweig,Pflanze-Lemma
1829,blumenmatten,Pflanze-Lemma
1830,rosenwang,Pflanze-Lemma
1831,eich,Pflanze-Lemma
1832,galeer,Pflanze-Lemma
1833,bäume,Pflanze-Lemma
1834,eichenpfahl,Pflanze-Lemma
1835,pommeranzenbaum,Pflanze-Lemma
1836,gesträuchwerk,Pflanze-Lemma
1837,wurzel,Pflanze-Lemma
1838,misere,Pflanze-Lemma
1839,pfirsichblütenzweig,Pflanze-Lemma
1840,sumpf,Pflanze-Lemma
1841,mädel,Pflanze-Lemma
1842,lichtgrüne,Pflanze-Lemma
1843,myrthen,Pflanze-Lemma
1844,lorbeerschatt,Pflanze-Lemma
1845,gras,Pflanze-Lemma
1846,krokuszwiebel,Pflanze-Lemma
1847,pharaotraum,Pflanze-Lemma
1848,frühlingskuß,Pflanze-Lemma
1849,borstdorferäpfeln,Pflanze-Lemma
1850,laubenwand,Pflanze-Lemma
1851,strauchen,Pflanze-Lemma
1852,mohrenweiben,Pflanze-Lemma
1853,gebüschen,Pflanze-Lemma
1854,betschemel,Pflanze-Lemma
1855,bockshorn,Pflanze-Lemma
1856,gracchus,Pflanze-Lemma
1857,fibrillarum,Pflanze-Lemma
1858,haberkorn,Pflanze-Lemma
1859,asternstrauß,Pflanze-Lemma
1860,lieblingsbaum,Pflanze-Lemma
1861,williams,Pflanze-Lemma
1862,blütenzweig,Pflanze-Lemma
1863,gebräuch,Pflanze-Lemma
1864,todeskeim,Pflanze-Lemma
1865,flechse,Pflanze-Lemma
1866,kiefer,Pflanze-Lemma
1867,apfelbaume,Pflanze-Lemma
1868,parabase,Pflanze-Lemma
1869,südfrucht,Pflanze-Lemma
1870,fidelis,Pflanze-Lemma
1871,tuilerien,Pflanze-Lemma
1872,simplizius,Pflanze-Lemma
1873,hagdorn,Pflanze-Lemma
1874,elstern,Pflanze-Lemma
1875,stäng'lein,Pflanze-Lemma
1876,grabgeläute,Pflanze-Lemma
1877,eichenkrone,Pflanze-Lemma
1878,balboa,Pflanze-Lemma
1879,strümpfelein,Pflanze-Lemma
1880,leberbaum,Pflanze-Lemma
1881,walpurgistanze,Pflanze-Lemma
1882,tartarus,Pflanze-Lemma
1883,fynf,Pflanze-Lemma
1884,pflanzen-welt,Pflanze-Lemma
1885,rosoli,Pflanze-Lemma
1886,blumenkorbe,Pflanze-Lemma
1887,peccan,Pflanze-Lemma
1888,segensäst,Pflanze-Lemma
1889,bambus,Pflanze-Lemma
1890,amethyst'n,Pflanze-Lemma
1891,childrich,Pflanze-Lemma
1892,pflanzenkost,Pflanze-Lemma
1893,belladonna,Pflanze-Lemma
1894,löwenzähnen,Pflanze-Lemma
1895,fruchtbaum,Pflanze-Lemma
1896,efeulaub,Pflanze-Lemma
1897,brotfrucht,Pflanze-Lemma
1898,blumensäule,Pflanze-Lemma
1899,blüthenlaube,Pflanze-Lemma
1900,obster,Pflanze-Lemma
1901,eichenkranz,Pflanze-Lemma
1902,zitz,Pflanze-Lemma
1903,rosenstaude,Pflanze-Lemma
1904,blumenwund,Pflanze-Lemma
1905,pelops,Pflanze-Lemma
1906,schmetterlingssammlung,Pflanze-Lemma
1907,tannenzweig,Pflanze-Lemma
1908,nelk,Pflanze-Lemma
1909,blumengebüsche,Pflanze-Lemma
1910,pomeranzenbaum,Pflanze-Lemma
1911,geheimniß,Pflanze-Lemma
1912,äxte,Pflanze-Lemma
1913,ambra,Pflanze-Lemma
1914,hiob,Pflanze-Lemma
1915,palmenbaum,Pflanze-Lemma
1916,chloris,Pflanze-Lemma
1917,blumenkron,Pflanze-Lemma
1918,wildpret,Pflanze-Lemma
1919,lorbeer'n,Pflanze-Lemma
1920,o.l.b,Pflanze-Lemma
1921,binsengebüsch,Pflanze-Lemma
1922,eichenklotz,Pflanze-Lemma
1923,laubengeländen,Pflanze-Lemma
1924,rurik,Pflanze-Lemma
1925,aster,Pflanze-Lemma
1926,blätterpracht,Pflanze-Lemma
1927,rossmarien-gassen,Pflanze-Lemma
1928,lilienkrone,Pflanze-Lemma
1929,techtelmechtel,Pflanze-Lemma
1930,rosenstrauß,Pflanze-Lemma
1931,triebsand,Pflanze-Lemma
1932,fliehend,Pflanze-Lemma
1933,erlen,Pflanze-Lemma
1934,lorbeerbüsche,Pflanze-Lemma
1935,coulisse,Pflanze-Lemma
1936,quint,Pflanze-Lemma
1937,proserpinen,Pflanze-Lemma
1938,lispelt,Pflanze-Lemma
1939,minsch,Pflanze-Lemma
1940,rosenfüße,Pflanze-Lemma
1941,hasel-staude,Pflanze-Lemma
1942,waldespflanz,Pflanze-Lemma
1943,vetel,Pflanze-Lemma
1944,schilfmatt,Pflanze-Lemma
1945,erlaubniß,Pflanze-Lemma
1946,señora,Pflanze-Lemma
1947,majoran,Pflanze-Lemma
1948,weintrauben,Pflanze-Lemma
1949,stammholz,Pflanze-Lemma
1950,dornrose,Pflanze-Lemma
1951,orangenbaum,Pflanze-Lemma
1952,birkenlaub,Pflanze-Lemma
1953,weidenrut,Pflanze-Lemma
1954,blütentäler,Pflanze-Lemma
1955,weingerüst,Pflanze-Lemma
1956,nachtschatt,Pflanze-Lemma
1957,grast,Pflanze-Lemma
1958,comödiantenstreiche,Pflanze-Lemma
1959,striese,Pflanze-Lemma
1960,baumwurzel,Pflanze-Lemma
1961,räuchlein,Pflanze-Lemma
1962,eichenschild,Pflanze-Lemma
1963,dornenrose,Pflanze-Lemma
1964,schlingkraut,Pflanze-Lemma
1965,jasmine,Pflanze-Lemma
1966,ee,Pflanze-Lemma
1967,rosel,Pflanze-Lemma
1968,diadem,Pflanze-Lemma
1969,geisblatt,Pflanze-Lemma
1970,holunderbüsche,Pflanze-Lemma
1971,grünes,Pflanze-Lemma
1972,paracelso,Pflanze-Lemma
1973,thee,Pflanze-Lemma
1974,rebengrün,Pflanze-Lemma
1975,that,Pflanze-Lemma
1976,kräutermarthe,Pflanze-Lemma
1977,spinnweib,Pflanze-Lemma
1978,wachsthum,Pflanze-Lemma
1979,phylli,Pflanze-Lemma
1980,datre,Pflanze-Lemma
1981,feuerwürmche,Pflanze-Lemma
1982,blumenblatt,Pflanze-Lemma
1983,waldbeeren,Pflanze-Lemma
1984,anlage,Pflanze-Lemma
1985,judä,Pflanze-Lemma
1986,körnelein,Pflanze-Lemma
1987,batana,Pflanze-Lemma
1988,sündenbaume,Pflanze-Lemma
1989,wipfelbedrängnis,Pflanze-Lemma
1990,ei,Pflanze-Lemma
1991,schiras,Pflanze-Lemma
1992,materia,Pflanze-Lemma
1993,bam,Pflanze-Lemma
1994,obstbaume,Pflanze-Lemma
1995,sternenkränze,Pflanze-Lemma
1996,heurathen,Pflanze-Lemma
1997,maienschein,Pflanze-Lemma
1998,gartenblum,Pflanze-Lemma
1999,melkir,Pflanze-Lemma
2000,kokosblüte,Pflanze-Lemma
2001,küriß,Pflanze-Lemma
2002,centofoli,Pflanze-Lemma
2003,näpfel,Pflanze-Lemma
2004,steineiche,Pflanze-Lemma
2005,zwetschkenbaum,Pflanze-Lemma
2006,kirchengeläute,Pflanze-Lemma
2007,krausemünze,Pflanze-Lemma
2008,riesenbluma,Pflanze-Lemma
2009,sodomsäpfel,Pflanze-Lemma
2010,rebenstabe,Pflanze-Lemma
2011,nuss,Pflanze-Lemma
2012,backobst,Pflanze-Lemma
2013,wolkenbeere,Pflanze-Lemma
2014,nelke,Pflanze-Lemma
2015,mangu,Pflanze-Lemma
2016,pest,Pflanze-Lemma
2017,fenus,Pflanze-Lemma
2018,blumenorde,Pflanze-Lemma
2019,hanf,Pflanze-Lemma
2020,schrote,Pflanze-Lemma
2021,granate,Pflanze-Lemma
2022,waschweib,Pflanze-Lemma
2023,amarylli,Pflanze-Lemma
2024,eichenholz,Pflanze-Lemma
2025,ästchen,Pflanze-Lemma
2026,kräutersammlung,Pflanze-Lemma
2027,hälmlein,Pflanze-Lemma
2028,mäulchen-knäulchen,Pflanze-Lemma
2029,kakaho,Pflanze-Lemma
2030,rednerblumen,Pflanze-Lemma
2031,feldgrau,Pflanze-Lemma
2032,manlier,Pflanze-Lemma
2033,maulbeer,Pflanze-Lemma
2034,galeere,Pflanze-Lemma
2035,pisang,Pflanze-Lemma
2036,blaufuß,Pflanze-Lemma
2037,friedenspalmen,Pflanze-Lemma
2038,wunderkraut,Pflanze-Lemma
2039,holzung,Pflanze-Lemma
2040,rasensitz,Pflanze-Lemma
2041,blatteln,Pflanze-Lemma
2042,fennje,Pflanze-Lemma
2043,palmzweig,Pflanze-Lemma
2044,knosp,Pflanze-Lemma
2045,chrysander,Pflanze-Lemma
2046,blätterzart,Pflanze-Lemma
2047,orangerie,Pflanze-Lemma
2048,kebsweib,Pflanze-Lemma
2049,sennesblätter,Pflanze-Lemma
2050,rheinweins,Pflanze-Lemma
2051,wiesbaum,Pflanze-Lemma
2052,malum,Pflanze-Lemma
2053,pistolle,Pflanze-Lemma
2054,blumenbeete,Pflanze-Lemma
2055,götterbäume,Pflanze-Lemma
2056,canone,Pflanze-Lemma
2057,mästung,Pflanze-Lemma
2058,draus,Pflanze-Lemma
2059,rosenzweig,Pflanze-Lemma
2060,rosine,Pflanze-Lemma
2061,genien,Pflanze-Lemma
2062,ingwer,Pflanze-Lemma
2063,berggebäu,Pflanze-Lemma
2064,meerrettich,Pflanze-Lemma
2065,hagel,Pflanze-Lemma
2066,knaicht,Pflanze-Lemma
2067,sigurd,Pflanze-Lemma
2068,eyfer,Pflanze-Lemma
2069,dornenkranz,Pflanze-Lemma
2070,panaze,Pflanze-Lemma
2071,frauendistel,Pflanze-Lemma
2072,nachbarblüt,Pflanze-Lemma
2073,tulpe,Pflanze-Lemma
2074,baumpflanzung,Pflanze-Lemma
2075,kehricht,Pflanze-Lemma
2076,gesträuch,Pflanze-Lemma
2077,winterrose,Pflanze-Lemma
2078,alge,Pflanze-Lemma
2079,hecke,Pflanze-Lemma
2080,sporne,Pflanze-Lemma
2081,heunschen,Pflanze-Lemma
2082,heurat,Pflanze-Lemma
2083,draco-cephalum,Pflanze-Lemma
2084,dorn-gebysch,Pflanze-Lemma
2085,disticha,Pflanze-Lemma
2086,neide,Pflanze-Lemma
2087,mystica,Pflanze-Lemma
2088,karnalie,Pflanze-Lemma
2089,sisyrrhīnch,Pflanze-Lemma
2090,weihliche,Pflanze-Lemma
2091,lado,Pflanze-Lemma
2092,menou,Pflanze-Lemma
2093,heimatsmoral,Pflanze-Lemma
2094,zweigroschenstück,Pflanze-Lemma
2095,weingewinde,Pflanze-Lemma
2096,weinchen,Pflanze-Lemma
2097,epheu,Pflanze-Lemma
2098,silberstämme,Pflanze-Lemma
2099,weinbeer,Pflanze-Lemma
2100,papierblume,Pflanze-Lemma
2101,buschen,Pflanze-Lemma
2102,kürbisflasche,Pflanze-Lemma
2103,walnußbaum,Pflanze-Lemma
2104,beil,Pflanze-Lemma
2105,hasenfuß,Pflanze-Lemma
2106,schwäfelholz,Pflanze-Lemma
2107,gräcität,Pflanze-Lemma
2108,rettend,Pflanze-Lemma
2109,artander,Pflanze-Lemma
2110,rosenrubin,Pflanze-Lemma
2111,giftstrauch,Pflanze-Lemma
2112,heurathspastete,Pflanze-Lemma
2113,kraam,Pflanze-Lemma
2114,strohe,Pflanze-Lemma
2115,himmelsbraut,Pflanze-Lemma
2116,baumast,Pflanze-Lemma
2117,birk,Pflanze-Lemma
2118,blumenkranz,Pflanze-Lemma
2119,schwalbenkraut,Pflanze-Lemma
2120,grief,Pflanze-Lemma
2121,ährenfeld,Pflanze-Lemma
2122,caldron'chen,Pflanze-Lemma
2123,eicheln,Pflanze-Lemma
2124,raptus,Pflanze-Lemma
2125,gräuel,Pflanze-Lemma
2126,milzsucht,Pflanze-Lemma
2127,spitzbubenstreiche,Pflanze-Lemma
2128,soldatenweiber,Pflanze-Lemma
2129,kron,Pflanze-Lemma
2130,liebstöckel,Pflanze-Lemma
2131,lorbeertöppe,Pflanze-Lemma
2132,amaranthen,Pflanze-Lemma
2133,palmenzweige,Pflanze-Lemma
2134,dreckblätter,Pflanze-Lemma
2135,tulpenblume,Pflanze-Lemma
2136,rattenzahn,Pflanze-Lemma
2137,freiheitsbaum,Pflanze-Lemma
2138,scheitel,Pflanze-Lemma
2139,kirschenreis,Pflanze-Lemma
2140,sommerblümchen,Pflanze-Lemma
2141,büchlein,Pflanze-Lemma
2142,tan,Pflanze-Lemma
2143,same,Pflanze-Lemma
2144,scharlach,Pflanze-Lemma
2145,weißdorn,Pflanze-Lemma
2146,dat,Pflanze-Lemma
2147,mais,Pflanze-Lemma
2148,silberpappeln,Pflanze-Lemma
2149,topf,Pflanze-Lemma
2150,fieß,Pflanze-Lemma
2151,athem,Pflanze-Lemma
2152,goliath,Pflanze-Lemma
2153,blumenknospe,Pflanze-Lemma
2154,sturmwell,Pflanze-Lemma
2155,baumaster,Pflanze-Lemma
2156,alzind,Pflanze-Lemma
2157,dornenzaun,Pflanze-Lemma
2158,lanzenpflanzer,Pflanze-Lemma
2159,eibengrün,Pflanze-Lemma
2160,schweinefleisch,Pflanze-Lemma
2161,weinreb,Pflanze-Lemma
2162,ölzweig,Pflanze-Lemma
2163,saum,Pflanze-Lemma
2164,erbsensieb,Pflanze-Lemma
2165,wildenholz,Pflanze-Lemma
2166,silberpappel,Pflanze-Lemma
2167,äderch,Pflanze-Lemma
2168,bärta,Pflanze-Lemma
2169,oos,Pflanze-Lemma
2170,niesewurz,Pflanze-Lemma
2171,wegerich,Pflanze-Lemma
2172,tamariskenstrauch,Pflanze-Lemma
2173,weinsorte,Pflanze-Lemma
2174,holunderstrauche,Pflanze-Lemma
2175,weidenruth,Pflanze-Lemma
2176,antivi,Pflanze-Lemma
2177,rosenlippe,Pflanze-Lemma
2178,kohlstrunk,Pflanze-Lemma
2179,blümg,Pflanze-Lemma
2180,apfelsin,Pflanze-Lemma
