Source,Target,Weight,Type
4124,5309,1,occurs_in_speaker_text
4834,5309,1,occurs_in_speaker_text
1308,5309,1,occurs_in_speaker_text
265,5309,1,occurs_in_speaker_text
3922,5309,1,occurs_in_speaker_text
1331,5309,1,occurs_in_speaker_text
103,5309,1,occurs_in_speaker_text
2312,5309,1,occurs_in_speaker_text
4900,5309,1,occurs_in_speaker_text
1637,5309,1,occurs_in_speaker_text
1386,5309,1,occurs_in_speaker_text
4401,5309,2,occurs_in_speaker_text
4938,5309,1,occurs_in_speaker_text
4780,5309,1,occurs_in_speaker_text
163,5309,1,occurs_in_speaker_text
3638,5309,1,occurs_in_speaker_text
1023,5309,1,occurs_in_speaker_text
423,5309,1,occurs_in_speaker_text
3527,5309,1,occurs_in_speaker_text
1003,5309,1,occurs_in_speaker_text
863,5309,1,occurs_in_speaker_text
4040,5309,1,occurs_in_speaker_text
1224,5309,1,occurs_in_speaker_text
3959,5309,1,occurs_in_speaker_text
1071,5310,2,occurs_in_speaker_text
2268,5310,1,occurs_in_speaker_text
1384,5310,2,occurs_in_speaker_text
1580,5310,1,occurs_in_speaker_text
5045,5310,7,occurs_in_speaker_text
3099,5310,5,occurs_in_speaker_text
1754,5310,1,occurs_in_speaker_text
4368,5310,1,occurs_in_speaker_text
811,5310,1,occurs_in_speaker_text
1954,5310,1,occurs_in_speaker_text
1431,5310,4,occurs_in_speaker_text
3526,5310,4,occurs_in_speaker_text
1456,5310,3,occurs_in_speaker_text
1637,5310,2,occurs_in_speaker_text
4876,5310,4,occurs_in_speaker_text
2972,5310,2,occurs_in_speaker_text
2485,5310,9,occurs_in_speaker_text
1041,5310,1,occurs_in_speaker_text
4724,5310,27,occurs_in_speaker_text
3282,5310,1,occurs_in_speaker_text
3890,5310,1,occurs_in_speaker_text
1331,5310,6,occurs_in_speaker_text
4491,5310,1,occurs_in_speaker_text
3735,5310,1,occurs_in_speaker_text
1725,5310,1,occurs_in_speaker_text
4143,5310,1,occurs_in_speaker_text
734,5310,1,occurs_in_speaker_text
4119,5310,2,occurs_in_speaker_text
497,5310,2,occurs_in_speaker_text
4290,5310,1,occurs_in_speaker_text
4798,5310,1,occurs_in_speaker_text
4003,5310,2,occurs_in_speaker_text
4576,5310,2,occurs_in_speaker_text
1859,5310,2,occurs_in_speaker_text
3323,5310,1,occurs_in_speaker_text
1254,5310,1,occurs_in_speaker_text
1804,5310,1,occurs_in_speaker_text
1536,5310,1,occurs_in_speaker_text
1144,5310,1,occurs_in_speaker_text
1126,5310,1,occurs_in_speaker_text
1543,5310,1,occurs_in_speaker_text
4389,5310,1,occurs_in_speaker_text
3911,5310,1,occurs_in_speaker_text
1948,5310,1,occurs_in_speaker_text
3551,5310,1,occurs_in_speaker_text
2538,5310,1,occurs_in_speaker_text
4331,5310,1,occurs_in_speaker_text
1999,5310,2,occurs_in_speaker_text
2445,5310,1,occurs_in_speaker_text
16,5310,1,occurs_in_speaker_text
1310,5310,1,occurs_in_speaker_text
2002,5310,1,occurs_in_speaker_text
3347,5310,1,occurs_in_speaker_text
3904,5310,1,occurs_in_speaker_text
1785,5310,1,occurs_in_speaker_text
4735,5310,2,occurs_in_speaker_text
4040,5310,1,occurs_in_speaker_text
4878,5310,1,occurs_in_speaker_text
2795,5310,1,occurs_in_speaker_text
1714,5310,3,occurs_in_speaker_text
4286,5310,1,occurs_in_speaker_text
4456,5310,1,occurs_in_speaker_text
1786,5310,1,occurs_in_speaker_text
239,5310,2,occurs_in_speaker_text
4817,5310,1,occurs_in_speaker_text
2567,5310,1,occurs_in_speaker_text
26,5310,1,occurs_in_speaker_text
4006,5310,1,occurs_in_speaker_text
3991,5310,1,occurs_in_speaker_text
4813,5310,1,occurs_in_speaker_text
339,5310,1,occurs_in_speaker_text
954,5310,1,occurs_in_speaker_text
4097,5310,1,occurs_in_speaker_text
2762,5310,1,occurs_in_speaker_text
4124,5310,1,occurs_in_speaker_text
4051,5310,1,occurs_in_speaker_text
2987,5310,1,occurs_in_speaker_text
3939,5310,1,occurs_in_speaker_text
3150,5310,2,occurs_in_speaker_text
2478,5310,1,occurs_in_speaker_text
2072,5310,2,occurs_in_speaker_text
4091,5310,2,occurs_in_speaker_text
1934,5310,1,occurs_in_speaker_text
4441,5310,1,occurs_in_speaker_text
2754,5310,1,occurs_in_speaker_text
2511,5310,1,occurs_in_speaker_text
2657,5310,1,occurs_in_speaker_text
5045,5311,2,occurs_in_speaker_text
99,5311,2,occurs_in_speaker_text
947,5311,3,occurs_in_speaker_text
4598,5311,1,occurs_in_speaker_text
1272,5311,21,occurs_in_speaker_text
1367,5311,1,occurs_in_speaker_text
659,5311,1,occurs_in_speaker_text
4003,5311,11,occurs_in_speaker_text
1232,5311,13,occurs_in_speaker_text
942,5311,1,occurs_in_speaker_text
3433,5311,1,occurs_in_speaker_text
2983,5311,1,occurs_in_speaker_text
5047,5311,1,occurs_in_speaker_text
4884,5311,1,occurs_in_speaker_text
2935,5311,1,occurs_in_speaker_text
3012,5311,2,occurs_in_speaker_text
275,5311,1,occurs_in_speaker_text
4932,5311,1,occurs_in_speaker_text
1431,5311,4,occurs_in_speaker_text
2750,5311,1,occurs_in_speaker_text
3730,5311,1,occurs_in_speaker_text
811,5311,3,occurs_in_speaker_text
4325,5311,1,occurs_in_speaker_text
1331,5311,2,occurs_in_speaker_text
229,5311,1,occurs_in_speaker_text
4401,5311,1,occurs_in_speaker_text
2073,5311,2,occurs_in_speaker_text
279,5311,1,occurs_in_speaker_text
3196,5311,2,occurs_in_speaker_text
3438,5311,7,occurs_in_speaker_text
2896,5311,1,occurs_in_speaker_text
576,5311,2,occurs_in_speaker_text
4368,5311,1,occurs_in_speaker_text
1508,5311,2,occurs_in_speaker_text
604,5311,1,occurs_in_speaker_text
1269,5311,1,occurs_in_speaker_text
1165,5311,1,occurs_in_speaker_text
845,5311,2,occurs_in_speaker_text
2538,5311,13,occurs_in_speaker_text
4564,5311,1,occurs_in_speaker_text
1640,5311,1,occurs_in_speaker_text
1461,5311,3,occurs_in_speaker_text
4188,5311,1,occurs_in_speaker_text
2227,5311,1,occurs_in_speaker_text
1428,5311,1,occurs_in_speaker_text
3708,5311,1,occurs_in_speaker_text
3791,5311,1,occurs_in_speaker_text
2844,5311,1,occurs_in_speaker_text
2993,5311,2,occurs_in_speaker_text
637,5311,1,occurs_in_speaker_text
4199,5311,1,occurs_in_speaker_text
4815,5311,1,occurs_in_speaker_text
994,5311,1,occurs_in_speaker_text
3323,5311,1,occurs_in_speaker_text
4803,5311,1,occurs_in_speaker_text
1871,5311,1,occurs_in_speaker_text
5075,5311,1,occurs_in_speaker_text
1788,5311,1,occurs_in_speaker_text
3458,5311,1,occurs_in_speaker_text
2673,5311,1,occurs_in_speaker_text
156,5311,1,occurs_in_speaker_text
3789,5311,1,occurs_in_speaker_text
2970,5312,1,occurs_in_speaker_text
4003,5312,3,occurs_in_speaker_text
2725,5312,1,occurs_in_speaker_text
3505,5312,1,occurs_in_speaker_text
4058,5312,1,occurs_in_speaker_text
1572,5312,1,occurs_in_speaker_text
3323,5312,1,occurs_in_speaker_text
4368,5312,2,occurs_in_speaker_text
596,5312,1,occurs_in_speaker_text
811,5312,3,occurs_in_speaker_text
893,5312,1,occurs_in_speaker_text
4427,5312,1,occurs_in_speaker_text
4730,5312,1,occurs_in_speaker_text
2750,5312,2,occurs_in_speaker_text
3035,5312,1,occurs_in_speaker_text
2016,5312,1,occurs_in_speaker_text
4179,5312,1,occurs_in_speaker_text
2485,5312,2,occurs_in_speaker_text
3708,5312,2,occurs_in_speaker_text
3562,5312,2,occurs_in_speaker_text
3815,5312,1,occurs_in_speaker_text
608,5312,1,occurs_in_speaker_text
234,5312,1,occurs_in_speaker_text
1243,5312,1,occurs_in_speaker_text
389,5312,1,occurs_in_speaker_text
4576,5312,2,occurs_in_speaker_text
431,5312,1,occurs_in_speaker_text
1586,5312,1,occurs_in_speaker_text
1218,5312,1,occurs_in_speaker_text
1536,5312,1,occurs_in_speaker_text
1999,5312,1,occurs_in_speaker_text
1232,5312,1,occurs_in_speaker_text
1291,5312,1,occurs_in_speaker_text
2809,5312,1,occurs_in_speaker_text
3724,5312,1,occurs_in_speaker_text
4228,5312,1,occurs_in_speaker_text
30,5312,1,occurs_in_speaker_text
2445,5312,3,occurs_in_speaker_text
4760,5312,1,occurs_in_speaker_text
4541,5312,1,occurs_in_speaker_text
1739,5312,1,occurs_in_speaker_text
81,5312,1,occurs_in_speaker_text
4887,5312,1,occurs_in_speaker_text
1715,5312,1,occurs_in_speaker_text
4855,5313,2,occurs_in_speaker_text
4979,5313,1,occurs_in_speaker_text
2795,5313,1,occurs_in_speaker_text
4358,5313,1,occurs_in_speaker_text
1144,5313,1,occurs_in_speaker_text
1640,5313,1,occurs_in_speaker_text
162,5313,1,occurs_in_speaker_text
1331,5313,6,occurs_in_speaker_text
4590,5313,1,occurs_in_speaker_text
1999,5313,6,occurs_in_speaker_text
3767,5313,1,occurs_in_speaker_text
4003,5313,7,occurs_in_speaker_text
3099,5313,3,occurs_in_speaker_text
659,5313,1,occurs_in_speaker_text
3388,5313,1,occurs_in_speaker_text
2485,5313,4,occurs_in_speaker_text
3394,5313,1,occurs_in_speaker_text
4975,5313,1,occurs_in_speaker_text
3811,5313,1,occurs_in_speaker_text
1677,5313,2,occurs_in_speaker_text
2660,5313,1,occurs_in_speaker_text
3562,5313,1,occurs_in_speaker_text
3021,5313,1,occurs_in_speaker_text
2963,5313,1,occurs_in_speaker_text
1637,5313,3,occurs_in_speaker_text
1509,5313,1,occurs_in_speaker_text
4299,5313,1,occurs_in_speaker_text
4040,5313,1,occurs_in_speaker_text
3779,5313,1,occurs_in_speaker_text
4724,5313,2,occurs_in_speaker_text
2574,5313,1,occurs_in_speaker_text
4878,5313,2,occurs_in_speaker_text
5029,5313,2,occurs_in_speaker_text
4271,5313,1,occurs_in_speaker_text
4091,5313,1,occurs_in_speaker_text
3635,5313,2,occurs_in_speaker_text
5045,5313,1,occurs_in_speaker_text
3908,5313,1,occurs_in_speaker_text
942,5313,3,occurs_in_speaker_text
1994,5313,1,occurs_in_speaker_text
2,5313,1,occurs_in_speaker_text
3107,5313,1,occurs_in_speaker_text
4261,5313,1,occurs_in_speaker_text
4780,5313,1,occurs_in_speaker_text
1459,5313,2,occurs_in_speaker_text
1232,5313,1,occurs_in_speaker_text
507,5313,1,occurs_in_speaker_text
893,5313,1,occurs_in_speaker_text
1986,5313,1,occurs_in_speaker_text
4124,5313,1,occurs_in_speaker_text
3010,5313,1,occurs_in_speaker_text
1702,5313,2,occurs_in_speaker_text
740,5313,1,occurs_in_speaker_text
2554,5313,1,occurs_in_speaker_text
2289,5313,1,occurs_in_speaker_text
3526,5313,2,occurs_in_speaker_text
4051,5313,2,occurs_in_speaker_text
4923,5313,1,occurs_in_speaker_text
4006,5313,1,occurs_in_speaker_text
863,5313,4,occurs_in_speaker_text
4887,5313,1,occurs_in_speaker_text
2683,5313,1,occurs_in_speaker_text
234,5313,1,occurs_in_speaker_text
2571,5313,1,occurs_in_speaker_text
4184,5313,1,occurs_in_speaker_text
139,5313,1,occurs_in_speaker_text
2910,5313,1,occurs_in_speaker_text
4582,5314,1,occurs_in_speaker_text
80,5314,1,occurs_in_speaker_text
4003,5314,7,occurs_in_speaker_text
1431,5314,2,occurs_in_speaker_text
4724,5314,1,occurs_in_speaker_text
3457,5314,1,occurs_in_speaker_text
2574,5314,1,occurs_in_speaker_text
5046,5314,1,occurs_in_speaker_text
2605,5314,1,occurs_in_speaker_text
308,5314,2,occurs_in_speaker_text
811,5314,1,occurs_in_speaker_text
1331,5314,2,occurs_in_speaker_text
2161,5314,1,occurs_in_speaker_text
156,5314,1,occurs_in_speaker_text
2368,5314,1,occurs_in_speaker_text
324,5314,1,occurs_in_speaker_text
4744,5314,6,occurs_in_speaker_text
2438,5314,1,occurs_in_speaker_text
3583,5314,7,occurs_in_speaker_text
2090,5314,1,occurs_in_speaker_text
4086,5314,1,occurs_in_speaker_text
3781,5314,1,occurs_in_speaker_text
2882,5314,1,occurs_in_speaker_text
234,5314,2,occurs_in_speaker_text
4353,5314,1,occurs_in_speaker_text
2411,5314,1,occurs_in_speaker_text
4576,5314,2,occurs_in_speaker_text
323,5314,2,occurs_in_speaker_text
1625,5314,1,occurs_in_speaker_text
4560,5315,1,occurs_in_speaker_text
2367,5315,2,occurs_in_speaker_text
2886,5315,1,occurs_in_speaker_text
957,5315,1,occurs_in_speaker_text
1386,5315,1,occurs_in_speaker_text
4092,5315,1,occurs_in_speaker_text
5045,5315,1,occurs_in_speaker_text
2538,5315,1,occurs_in_speaker_text
629,5315,1,occurs_in_speaker_text
234,5315,1,occurs_in_speaker_text
4027,5315,1,occurs_in_speaker_text
4622,5315,1,occurs_in_speaker_text
1536,5315,1,occurs_in_speaker_text
2774,5315,1,occurs_in_speaker_text
969,5315,1,occurs_in_speaker_text
2462,5315,1,occurs_in_speaker_text
792,5315,1,occurs_in_speaker_text
345,5315,1,occurs_in_speaker_text
811,5315,2,occurs_in_speaker_text
4631,5315,1,occurs_in_speaker_text
2332,5315,1,occurs_in_speaker_text
2510,5315,1,occurs_in_speaker_text
1687,5315,1,occurs_in_speaker_text
3066,5315,1,occurs_in_speaker_text
376,5315,1,occurs_in_speaker_text
1331,5315,1,occurs_in_speaker_text
139,5315,7,occurs_in_speaker_text
3572,5315,1,occurs_in_speaker_text
4590,5315,1,occurs_in_speaker_text
4949,5315,1,occurs_in_speaker_text
4798,5315,1,occurs_in_speaker_text
2461,5315,2,occurs_in_speaker_text
3089,5315,1,occurs_in_speaker_text
3500,5316,1,occurs_in_speaker_text
234,5316,2,occurs_in_speaker_text
3099,5316,1,occurs_in_speaker_text
2868,5316,1,occurs_in_speaker_text
4040,5316,1,occurs_in_speaker_text
2417,5316,1,occurs_in_speaker_text
3562,5316,1,occurs_in_speaker_text
1331,5316,1,occurs_in_speaker_text
863,5316,1,occurs_in_speaker_text
1768,5316,2,occurs_in_speaker_text
3724,5316,2,occurs_in_speaker_text
375,5316,1,occurs_in_speaker_text
3809,5316,1,occurs_in_speaker_text
3104,5316,1,occurs_in_speaker_text
3284,5316,1,occurs_in_speaker_text
3508,5316,1,occurs_in_speaker_text
1241,5316,1,occurs_in_speaker_text
3782,5316,1,occurs_in_speaker_text
2982,5316,1,occurs_in_speaker_text
209,5316,1,occurs_in_speaker_text
2532,5316,1,occurs_in_speaker_text
2023,5316,1,occurs_in_speaker_text
1346,5316,1,occurs_in_speaker_text
782,5316,1,occurs_in_speaker_text
4267,5316,1,occurs_in_speaker_text
3255,5316,1,occurs_in_speaker_text
3185,5316,1,occurs_in_speaker_text
2462,5316,2,occurs_in_speaker_text
1431,5316,1,occurs_in_speaker_text
469,5316,2,occurs_in_speaker_text
2517,5316,1,occurs_in_speaker_text
4119,5316,1,occurs_in_speaker_text
4398,5316,1,occurs_in_speaker_text
4143,5316,3,occurs_in_speaker_text
908,5316,1,occurs_in_speaker_text
3967,5316,8,occurs_in_speaker_text
3890,5316,1,occurs_in_speaker_text
4368,5316,1,occurs_in_speaker_text
3526,5316,1,occurs_in_speaker_text
4003,5316,1,occurs_in_speaker_text
1776,5316,2,occurs_in_speaker_text
3292,5316,1,occurs_in_speaker_text
139,5316,1,occurs_in_speaker_text
4087,5316,1,occurs_in_speaker_text
2160,5316,1,occurs_in_speaker_text
4299,5316,1,occurs_in_speaker_text
4134,5316,1,occurs_in_speaker_text
1144,5316,1,occurs_in_speaker_text
1725,5316,3,occurs_in_speaker_text
4855,5316,1,occurs_in_speaker_text
1859,5316,1,occurs_in_speaker_text
222,5316,1,occurs_in_speaker_text
5045,5316,2,occurs_in_speaker_text
968,5316,1,occurs_in_speaker_text
1640,5316,1,occurs_in_speaker_text
4878,5316,3,occurs_in_speaker_text
3943,5316,1,occurs_in_speaker_text
239,5316,1,occurs_in_speaker_text
1999,5316,2,occurs_in_speaker_text
3246,5316,1,occurs_in_speaker_text
183,5316,1,occurs_in_speaker_text
4878,5317,4,occurs_in_speaker_text
3967,5317,2,occurs_in_speaker_text
5043,5317,1,occurs_in_speaker_text
3771,5317,1,occurs_in_speaker_text
2002,5317,1,occurs_in_speaker_text
4003,5317,3,occurs_in_speaker_text
3500,5317,3,occurs_in_speaker_text
2952,5317,5,occurs_in_speaker_text
1331,5317,3,occurs_in_speaker_text
1999,5317,3,occurs_in_speaker_text
2485,5317,3,occurs_in_speaker_text
4119,5317,1,occurs_in_speaker_text
2445,5317,3,occurs_in_speaker_text
3111,5317,3,occurs_in_speaker_text
3911,5317,1,occurs_in_speaker_text
2024,5317,1,occurs_in_speaker_text
3418,5317,1,occurs_in_speaker_text
162,5317,4,occurs_in_speaker_text
3099,5317,3,occurs_in_speaker_text
3724,5317,5,occurs_in_speaker_text
4040,5317,1,occurs_in_speaker_text
1396,5317,2,occurs_in_speaker_text
3460,5317,1,occurs_in_speaker_text
81,5317,1,occurs_in_speaker_text
893,5317,1,occurs_in_speaker_text
2983,5317,2,occurs_in_speaker_text
507,5317,2,occurs_in_speaker_text
1824,5317,1,occurs_in_speaker_text
2910,5317,3,occurs_in_speaker_text
4271,5317,1,occurs_in_speaker_text
3904,5317,1,occurs_in_speaker_text
1969,5317,1,occurs_in_speaker_text
2766,5317,2,occurs_in_speaker_text
4368,5317,1,occurs_in_speaker_text
1291,5317,1,occurs_in_speaker_text
1918,5317,1,occurs_in_speaker_text
4855,5317,1,occurs_in_speaker_text
3526,5317,3,occurs_in_speaker_text
4724,5317,6,occurs_in_speaker_text
4143,5317,4,occurs_in_speaker_text
2574,5317,2,occurs_in_speaker_text
2349,5317,1,occurs_in_speaker_text
275,5317,2,occurs_in_speaker_text
2660,5317,1,occurs_in_speaker_text
4576,5317,4,occurs_in_speaker_text
4299,5317,1,occurs_in_speaker_text
1637,5317,1,occurs_in_speaker_text
2761,5317,1,occurs_in_speaker_text
2778,5317,1,occurs_in_speaker_text
1008,5317,1,occurs_in_speaker_text
1994,5317,2,occurs_in_speaker_text
2588,5317,1,occurs_in_speaker_text
464,5317,1,occurs_in_speaker_text
1748,5317,1,occurs_in_speaker_text
4286,5317,1,occurs_in_speaker_text
185,5317,1,occurs_in_speaker_text
4653,5317,1,occurs_in_speaker_text
239,5317,1,occurs_in_speaker_text
3317,5317,1,occurs_in_speaker_text
1954,5317,1,occurs_in_speaker_text
139,5317,1,occurs_in_speaker_text
753,5317,1,occurs_in_speaker_text
2972,5317,3,occurs_in_speaker_text
1580,5317,1,occurs_in_speaker_text
5070,5317,1,occurs_in_speaker_text
50,5317,1,occurs_in_speaker_text
4203,5317,1,occurs_in_speaker_text
5053,5317,1,occurs_in_speaker_text
1872,5317,1,occurs_in_speaker_text
3157,5317,1,occurs_in_speaker_text
329,5317,1,occurs_in_speaker_text
103,5317,1,occurs_in_speaker_text
4459,5317,1,occurs_in_speaker_text
1431,5317,1,occurs_in_speaker_text
1297,5317,1,occurs_in_speaker_text
1834,5317,1,occurs_in_speaker_text
811,5317,2,occurs_in_speaker_text
4775,5317,1,occurs_in_speaker_text
2799,5317,1,occurs_in_speaker_text
2773,5317,2,occurs_in_speaker_text
3477,5317,1,occurs_in_speaker_text
4398,5317,2,occurs_in_speaker_text
4887,5317,1,occurs_in_speaker_text
3635,5317,1,occurs_in_speaker_text
4006,5317,1,occurs_in_speaker_text
1417,5317,1,occurs_in_speaker_text
2132,5317,1,occurs_in_speaker_text
3803,5317,2,occurs_in_speaker_text
365,5317,1,occurs_in_speaker_text
4277,5317,2,occurs_in_speaker_text
2750,5317,1,occurs_in_speaker_text
4283,5317,1,occurs_in_speaker_text
246,5317,1,occurs_in_speaker_text
2105,5317,1,occurs_in_speaker_text
4753,5317,1,occurs_in_speaker_text
4514,5318,1,occurs_in_speaker_text
811,5318,6,occurs_in_speaker_text
4576,5318,2,occurs_in_speaker_text
2312,5318,1,occurs_in_speaker_text
586,5318,1,occurs_in_speaker_text
335,5318,1,occurs_in_speaker_text
4003,5318,4,occurs_in_speaker_text
87,5318,1,occurs_in_speaker_text
234,5318,2,occurs_in_speaker_text
4508,5318,1,occurs_in_speaker_text
2563,5318,1,occurs_in_speaker_text
296,5318,1,occurs_in_speaker_text
243,5318,2,occurs_in_speaker_text
2079,5318,1,occurs_in_speaker_text
2910,5318,1,occurs_in_speaker_text
3376,5318,1,occurs_in_speaker_text
142,5318,1,occurs_in_speaker_text
3695,5318,1,occurs_in_speaker_text
1020,5318,2,occurs_in_speaker_text
1144,5318,1,occurs_in_speaker_text
2538,5318,1,occurs_in_speaker_text
3012,5318,1,occurs_in_speaker_text
1176,5318,1,occurs_in_speaker_text
4003,5319,11,occurs_in_speaker_text
2870,5319,1,occurs_in_speaker_text
1431,5319,1,occurs_in_speaker_text
4398,5319,1,occurs_in_speaker_text
3736,5320,1,occurs_in_speaker_text
312,5320,1,occurs_in_speaker_text
1436,5320,1,occurs_in_speaker_text
3408,5320,1,occurs_in_speaker_text
4051,5320,1,occurs_in_speaker_text
3114,5320,1,occurs_in_speaker_text
3255,5320,1,occurs_in_speaker_text
4576,5320,1,occurs_in_speaker_text
4036,5320,1,occurs_in_speaker_text
3661,5321,1,occurs_in_speaker_text
2461,5321,2,occurs_in_speaker_text
4914,5321,1,occurs_in_speaker_text
1758,5321,48,occurs_in_speaker_text
2574,5321,1,occurs_in_speaker_text
3035,5321,2,occurs_in_speaker_text
328,5321,4,occurs_in_speaker_text
797,5321,1,occurs_in_speaker_text
4368,5321,3,occurs_in_speaker_text
1985,5321,1,occurs_in_speaker_text
4855,5321,1,occurs_in_speaker_text
234,5321,1,occurs_in_speaker_text
4815,5321,2,occurs_in_speaker_text
4217,5321,2,occurs_in_speaker_text
4955,5321,2,occurs_in_speaker_text
1994,5321,2,occurs_in_speaker_text
3079,5321,1,occurs_in_speaker_text
4317,5321,1,occurs_in_speaker_text
1331,5321,2,occurs_in_speaker_text
3635,5321,2,occurs_in_speaker_text
1254,5321,1,occurs_in_speaker_text
2458,5321,1,occurs_in_speaker_text
1157,5321,1,occurs_in_speaker_text
4159,5321,1,occurs_in_speaker_text
3150,5321,1,occurs_in_speaker_text
3352,5321,1,occurs_in_speaker_text
2972,5321,1,occurs_in_speaker_text
415,5321,3,occurs_in_speaker_text
3386,5321,1,occurs_in_speaker_text
1291,5321,1,occurs_in_speaker_text
3724,5321,2,occurs_in_speaker_text
376,5321,1,occurs_in_speaker_text
887,5321,1,occurs_in_speaker_text
3712,5321,1,occurs_in_speaker_text
1331,5323,1,occurs_in_speaker_text
586,5323,1,occurs_in_speaker_text
4798,5323,3,occurs_in_speaker_text
2289,5323,1,occurs_in_speaker_text
1747,5323,1,occurs_in_speaker_text
5077,5323,1,occurs_in_speaker_text
1687,5323,1,occurs_in_speaker_text
4528,5323,1,occurs_in_speaker_text
3099,5323,1,occurs_in_speaker_text
2554,5324,2,occurs_in_speaker_text
308,5324,1,occurs_in_speaker_text
809,5324,1,occurs_in_speaker_text
1915,5325,1,occurs_in_speaker_text
2485,5325,3,occurs_in_speaker_text
4003,5325,5,occurs_in_speaker_text
942,5325,2,occurs_in_speaker_text
3150,5325,1,occurs_in_speaker_text
4724,5325,4,occurs_in_speaker_text
3107,5325,1,occurs_in_speaker_text
1431,5325,5,occurs_in_speaker_text
3713,5325,1,occurs_in_speaker_text
1536,5325,2,occurs_in_speaker_text
4576,5325,1,occurs_in_speaker_text
4196,5325,1,occurs_in_speaker_text
4261,5325,1,occurs_in_speaker_text
443,5325,2,occurs_in_speaker_text
4859,5325,2,occurs_in_speaker_text
2445,5325,1,occurs_in_speaker_text
4353,5325,1,occurs_in_speaker_text
2072,5325,1,occurs_in_speaker_text
387,5325,1,occurs_in_speaker_text
3911,5325,1,occurs_in_speaker_text
629,5325,2,occurs_in_speaker_text
811,5325,1,occurs_in_speaker_text
4228,5325,1,occurs_in_speaker_text
2574,5325,1,occurs_in_speaker_text
4990,5325,1,occurs_in_speaker_text
2773,5325,1,occurs_in_speaker_text
2105,5325,1,occurs_in_speaker_text
3904,5325,1,occurs_in_speaker_text
2854,5325,1,occurs_in_speaker_text
3099,5325,3,occurs_in_speaker_text
234,5325,2,occurs_in_speaker_text
2155,5325,1,occurs_in_speaker_text
1058,5325,1,occurs_in_speaker_text
5072,5325,1,occurs_in_speaker_text
4143,5325,2,occurs_in_speaker_text
2910,5325,1,occurs_in_speaker_text
1687,5325,1,occurs_in_speaker_text
3526,5325,2,occurs_in_speaker_text
2247,5325,1,occurs_in_speaker_text
495,5325,1,occurs_in_speaker_text
4091,5325,1,occurs_in_speaker_text
1859,5325,1,occurs_in_speaker_text
2538,5325,1,occurs_in_speaker_text
2312,5325,1,occurs_in_speaker_text
4282,5325,2,occurs_in_speaker_text
3767,5325,1,occurs_in_speaker_text
298,5325,1,occurs_in_speaker_text
2870,5325,1,occurs_in_speaker_text
5045,5325,1,occurs_in_speaker_text
3635,5325,1,occurs_in_speaker_text
1879,5325,1,occurs_in_speaker_text
5029,5325,1,occurs_in_speaker_text
844,5325,1,occurs_in_speaker_text
2630,5325,1,occurs_in_speaker_text
2776,5325,1,occurs_in_speaker_text
1768,5326,1,occurs_in_speaker_text
1859,5326,1,occurs_in_speaker_text
4143,5326,1,occurs_in_speaker_text
1144,5326,1,occurs_in_speaker_text
1384,5326,2,occurs_in_speaker_text
5064,5326,1,occurs_in_speaker_text
3099,5327,5,occurs_in_speaker_text
1331,5327,12,occurs_in_speaker_text
1509,5327,2,occurs_in_speaker_text
605,5327,6,occurs_in_speaker_text
3635,5327,2,occurs_in_speaker_text
3562,5327,1,occurs_in_speaker_text
4003,5327,1,occurs_in_speaker_text
1415,5327,1,occurs_in_speaker_text
4910,5327,1,occurs_in_speaker_text
3740,5327,1,occurs_in_speaker_text
1768,5327,1,occurs_in_speaker_text
808,5327,4,occurs_in_speaker_text
2629,5327,1,occurs_in_speaker_text
308,5327,2,occurs_in_speaker_text
1157,5327,1,occurs_in_speaker_text
4119,5327,1,occurs_in_speaker_text
222,5327,1,occurs_in_speaker_text
4724,5327,4,occurs_in_speaker_text
3505,5327,1,occurs_in_speaker_text
2001,5327,1,occurs_in_speaker_text
944,5328,2,occurs_in_speaker_text
4887,5328,2,occurs_in_speaker_text
1114,5328,1,occurs_in_speaker_text
4058,5328,1,occurs_in_speaker_text
1759,5328,2,occurs_in_speaker_text
4083,5328,5,occurs_in_speaker_text
2082,5328,1,occurs_in_speaker_text
629,5328,1,occurs_in_speaker_text
3012,5328,1,occurs_in_speaker_text
1536,5328,2,occurs_in_speaker_text
3755,5328,1,occurs_in_speaker_text
2902,5328,1,occurs_in_speaker_text
234,5328,1,occurs_in_speaker_text
560,5328,1,occurs_in_speaker_text
822,5328,1,occurs_in_speaker_text
920,5328,3,occurs_in_speaker_text
811,5328,2,occurs_in_speaker_text
1882,5328,1,occurs_in_speaker_text
3347,5329,1,occurs_in_speaker_text
2485,5329,2,occurs_in_speaker_text
740,5329,1,occurs_in_speaker_text
3286,5329,9,occurs_in_speaker_text
4263,5329,1,occurs_in_speaker_text
308,5329,1,occurs_in_speaker_text
4729,5329,2,occurs_in_speaker_text
4143,5329,1,occurs_in_speaker_text
1956,5329,1,occurs_in_speaker_text
464,5329,1,occurs_in_speaker_text
4724,5329,1,occurs_in_speaker_text
4398,5329,1,occurs_in_speaker_text
1509,5329,1,occurs_in_speaker_text
4286,5330,1,occurs_in_speaker_text
1360,5330,1,occurs_in_speaker_text
4415,5330,1,occurs_in_speaker_text
3150,5330,1,occurs_in_speaker_text
2485,5330,6,occurs_in_speaker_text
4493,5330,8,occurs_in_speaker_text
4724,5330,1,occurs_in_speaker_text
4297,5330,1,occurs_in_speaker_text
162,5330,1,occurs_in_speaker_text
